,index,carat,cut,color,clarity,depth,table,price,Cluster
11414,11414,0.75,4,3,4,0.622754491017964,57.0,7.997,0
11415,11415,1.22,2,2,1,0.6289120715350223,59.0,8.563,1
11416,11416,0.71,2,5,4,0.615655233069481,59.0,8.15,1
11417,11417,0.32,4,6,2,0.6129398410896709,55.0,6.628,0
11418,11418,0.4,4,3,1,0.6195995785036881,56.0,6.449,0
11419,11419,0.42,4,3,5,0.6126687435098651,56.0,6.938,0
11420,11420,0.71,4,4,4,0.6256590509666081,55.0,7.979,0
11421,11421,0.8,2,3,2,0.5938792390405293,60.0,7.909,1
11422,11422,1.1,3,1,1,0.6259541984732824,59.0,8.359,1
11423,11423,0.8,4,5,2,0.6105087572977481,56.0,8.307,0
11424,11424,1.11,4,3,2,0.6258503401360543,57.0,8.529,0
11425,11425,0.73,4,6,5,0.6215277777777778,56.0,8.355,0
11426,11426,0.34,4,3,7,0.621773288439955,56.0,6.892,0
11427,11427,1.01,4,2,2,0.6257861635220127,54.0,8.515,0
11428,11428,0.31,2,2,2,0.6136363636363636,55.0,6.1,0
11429,11429,0.8,4,1,4,0.6299745977984759,56.0,7.923,0
11430,11430,0.49,2,6,3,0.6404833836858006,53.0,7.197,0
11431,11431,1.7,3,1,3,0.6053489889106327,61.0,9.339,1
11432,11432,0.45,0,4,3,0.6694825765575502,56.0,6.828,0
11433,11433,0.9,1,5,1,0.6322686322686322,57.0,8.132,1
11434,11434,1.52,1,5,2,0.6348122866894198,58.0,9.312,1
11435,11435,1.0,2,3,5,0.6048324240062354,62.0,8.89,1
11436,11436,0.41,4,4,7,0.6128016789087094,56.0,7.272,0
11437,11437,0.37,2,3,4,0.5841269841269842,59.0,6.488,1
11438,11438,1.08,4,0,2,0.6184310738766184,56.2,8.399,0
11439,11439,0.9,3,2,3,0.6168831168831168,59.0,8.358,1
11440,11440,2.06,2,3,1,0.5983009708737863,61.0,9.668,1
11441,11441,1.57,4,3,4,0.6186666666666666,55.0,9.508,0
11442,11442,0.7,2,4,2,0.6228926353149955,57.0,7.726,0
11443,11443,0.33,4,2,1,0.6107382550335569,57.0,6.071,0
11444,11444,0.55,3,4,3,0.6221374045801527,58.0,7.437,1
11445,11445,0.4,2,6,3,0.6158730158730159,59.0,6.781,1
11446,11446,0.41,3,5,2,0.6239495798319329,58.0,6.627,1
11447,11447,0.32,4,5,5,0.6146892655367231,55.0,6.762,0
11448,11448,1.0,3,3,7,0.6143079315707621,59.0,8.965,1
11449,11449,2.03,3,5,2,0.6292134831460674,57.0,9.719,0
11450,11450,1.0,2,4,4,0.6041828040278854,59.0,8.882,1
11451,11451,0.51,1,2,1,0.5666356011183598,60.0,6.966,1
11452,11452,1.34,2,2,1,0.6103619588360539,63.0,8.378,1
11453,11453,0.26,4,4,4,0.6092233009708737,57.0,6.363,0
11454,11454,0.23,2,5,6,0.6253164556962025,54.0,6.17,0
11455,11455,0.41,4,2,2,0.6128364389233955,55.0,6.962,0
11456,11456,1.21,4,5,2,0.618421052631579,56.0,9.09,0
11457,11457,1.25,4,5,5,0.60863309352518,60.0,9.473,1
11458,11458,0.36,2,3,2,0.6175824175824176,57.8,6.407,1
11459,11459,0.71,4,5,1,0.6123156981786643,57.0,7.871,0
11460,11460,1.51,3,6,3,0.6016260162601627,59.0,9.601,1
11461,11461,1.0,4,5,2,0.6294256490952006,56.0,8.689,0
11462,11462,0.41,3,4,1,0.6033057851239669,58.0,6.81,1
11463,11463,1.04,4,3,3,0.6139677666922486,57.0,8.747,0
11464,11464,0.3,4,4,7,0.623705408515535,54.0,6.787,0
11465,11465,1.25,4,2,2,0.6249999999999999,55.0,8.932,0
11466,11466,0.7,3,4,3,0.5868055555555556,61.0,7.952,1
11467,11467,0.7,2,4,2,0.6228070175438596,58.0,7.678,1
11468,11468,0.55,3,6,5,0.5872576177285319,57.0,7.754,0
11469,11469,0.98,0,3,0,0.6798353909465021,63.0,7.467,1
11470,11470,0.3,3,5,2,0.5995423340961098,60.0,6.515,1
11471,11471,0.51,2,3,2,0.5965583173996175,58.0,7.14,1
11472,11472,0.57,3,6,2,0.6106442577030812,56.0,7.521,0
11473,11473,0.34,4,2,6,0.6196868008948545,54.0,6.653,0
11474,11474,0.3,4,6,2,0.6213364595545133,57.0,6.261,0
11475,11475,0.9,1,2,1,0.6269644334160464,64.0,7.967,1
11476,11476,1.0,3,3,5,0.6158680282796544,61.0,8.957,1
11477,11477,0.7,3,3,4,0.6263345195729537,60.0,7.838,1
11478,11478,0.71,1,5,1,0.5782720273738237,60.0,7.703,1
11479,11479,1.51,3,4,2,0.608813559322034,59.0,9.086,1
11480,11480,0.32,2,5,7,0.6141732283464566,55.0,6.926,0
11481,11481,1.01,1,3,5,0.582145536384096,55.0,8.896,0
11482,11482,0.73,3,4,2,0.6194995685936152,60.0,7.835,1
11483,11483,0.4,4,6,3,0.6282051282051282,56.0,6.822,0
11484,11484,0.72,4,2,1,0.6181818181818182,55.0,7.503,0
11485,11485,0.82,4,4,3,0.6192468619246863,57.0,8.147,0
11486,11486,0.71,1,5,2,0.6283662477558348,64.0,7.943,1
11487,11487,1.51,1,1,6,0.6399447131997236,60.0,9.138,1
11488,11488,0.41,4,6,4,0.6126687435098651,54.0,7.048,0
11489,11489,0.41,2,6,2,0.6343519494204425,56.0,6.81,0
11490,11490,0.56,4,3,7,0.6201696512723845,56.0,7.783,0
11491,11491,0.76,4,4,1,0.6025531914893617,60.0,7.872,1
11492,11492,0.34,3,6,2,0.597145993413831,59.0,6.439,1
11493,11493,0.28,2,5,4,0.6223277909738716,59.0,6.059,1
11494,11494,0.3,4,3,7,0.619158878504673,57.0,6.76,0
11495,11495,0.53,4,3,5,0.624277456647399,54.0,7.494,0
11496,11496,0.53,4,3,1,0.624031007751938,56.0,6.997,0
11497,11497,0.31,2,6,2,0.6286379511059372,57.0,6.347,0
11498,11498,0.7,1,5,3,0.5922077922077922,64.0,7.847,1
11499,11499,0.25,3,3,1,0.5881244109330821,60.0,7.078,1
11500,11500,1.5,2,3,2,0.6149659863945578,59.0,9.174,1
11501,11501,0.31,4,1,6,0.6202964652223489,54.0,6.323,0
11502,11502,1.51,0,1,3,0.5875331564986737,62.0,9.118,1
11503,11503,1.01,1,4,2,0.6553398058252428,58.0,8.382,1
11504,11504,0.3,4,0,5,0.6210892236384705,56.0,6.084,0
11505,11505,0.59,4,6,7,0.6069469835466178,58.0,8.334,0
11506,11506,0.57,3,0,3,0.6020503261882572,62.0,7.07,1
11507,11507,0.8,4,5,3,0.6138448707256048,56.0,8.287,0
11508,11508,0.43,4,1,6,0.6295149638802888,56.0,6.875,0
11509,11509,0.53,2,3,2,0.6254826254826256,55.0,7.144,0
11510,11510,0.7,2,5,7,0.602787456445993,59.0,8.451,1
11511,11511,0.71,4,6,1,0.6145833333333334,55.0,7.79,0
11512,11512,1.08,0,5,2,0.5376811594202898,63.0,8.474,1
11513,11513,0.31,4,2,6,0.6157354618015964,55.0,6.532,0
11514,11514,1.03,2,5,2,0.6134969325153374,60.0,8.519,1
11515,11515,0.8,2,4,2,0.6336464560204953,57.0,7.955,0
11516,11516,1.04,3,3,3,0.6007604562737644,59.0,8.811,1
11517,11517,0.43,4,3,7,0.6240988671472708,54.0,7.184,0
11518,11518,1.15,4,3,1,0.6229508196721311,56.0,8.502,0
11519,11519,1.23,2,4,1,0.6090712742980562,58.0,8.447,1
11520,11520,0.51,3,3,2,0.6086956521739131,58.0,7.155,1
11521,11521,0.3,3,3,3,0.6182669789227168,60.0,6.446,1
11522,11522,1.2,4,3,5,0.6098981077147017,56.0,9.353,0
11523,11523,2.2,2,2,1,0.6334346504559271,57.0,9.314,1
11524,11524,0.7,3,6,4,0.6157941437444544,61.0,8.007,1
11525,11525,0.3,2,6,4,0.6354044548651816,55.0,6.547,0
11526,11526,1.6,4,3,4,0.6121091151031269,54.0,9.744,0
11527,11527,0.7,1,6,2,0.6418181818181817,62.0,7.748,1
11528,11528,0.24,2,6,3,0.6022304832713755,59.0,6.038,1
11529,11529,0.7,4,4,2,0.6125654450261779,57.0,7.901,0
11530,11530,0.74,4,3,2,0.6163090128755365,55.0,7.923,0
11531,11531,0.58,4,2,3,0.6240601503759398,58.0,7.378,0
11532,11532,0.73,4,3,2,0.6193771626297578,55.0,8.036,0
11533,11533,1.29,2,1,2,0.6362318840579709,57.0,8.661,1
11534,11534,2.2,3,0,4,0.6165865384615384,59.0,9.62,1
11535,11535,0.36,4,6,3,0.6108695652173913,57.0,6.748,0
11536,11536,1.5,3,3,4,0.6243969676085459,60.0,9.473,1
11537,11537,1.08,4,2,6,0.6179604261796042,57.0,9.11,0
11538,11538,0.51,2,2,4,0.6217008797653959,56.0,7.395,0
11539,11539,0.5,2,4,3,0.606476938174681,58.0,7.27,1
11540,11540,0.58,3,5,4,0.6072423398328691,58.0,7.652,0
11541,11541,0.9,1,1,2,0.6295993458708095,53.0,8.07,0
11542,11542,0.52,4,6,3,0.6265761396702232,53.0,7.508,0
11543,11543,0.34,2,3,4,0.6174496644295301,60.0,6.531,1
11544,11544,0.54,4,2,2,0.6220095693779905,56.0,7.123,0
11545,11545,0.87,4,3,3,0.6136363636363635,55.0,8.424,0
11546,11546,1.0,2,3,3,0.60015467904099,55.0,8.591,0
11547,11547,0.35,4,1,2,0.6130099228224917,54.0,6.157,0
11548,11548,0.92,2,3,5,0.6227929373996789,57.0,8.553,0
11549,11549,0.55,4,6,3,0.6180094786729857,54.0,7.616,0
11550,11550,1.01,2,5,3,0.6285266457680251,57.0,8.788,0
11551,11551,1.11,3,4,3,0.6272727272727272,59.0,8.834,1
11552,11552,0.35,3,6,1,0.6079295154185022,58.0,6.506,1
11553,11553,0.45,1,4,4,0.5739644970414202,62.5,7.042,1
11554,11554,1.53,3,3,5,0.6252559726962458,60.0,9.649,1
11555,11555,0.9,3,3,3,0.6176232821341956,60.0,8.386,1
11556,11556,0.74,3,5,4,0.6274848746758859,58.0,8.006,0
11557,11557,0.7,2,2,3,0.5794871794871795,62.0,7.827,1
11558,11558,1.23,4,1,1,0.6119186046511628,58.0,8.578,1
11559,11559,1.32,4,6,5,0.5934676858929812,59.0,9.668,1
11560,11560,0.9,2,4,2,0.6251025430680885,62.0,8.281,1
11561,11561,0.39,2,3,4,0.6236559139784945,57.0,6.751,0
11562,11562,0.65,4,6,6,0.6094727435210009,57.0,8.528,0
11563,11563,2.19,3,0,1,0.5883040935672514,58.0,9.228,1
11564,11564,1.51,2,0,5,0.6262904335856847,63.0,9.054,1
11565,11565,0.46,4,3,6,0.6073926073926073,57.0,7.281,0
11566,11566,1.2,4,3,5,0.6228070175438596,54.0,9.288,0
11567,11567,1.08,4,6,4,0.611195158850227,56.0,9.164,0
11568,11568,1.52,4,4,3,0.6284935241990457,53.0,9.667,0
11569,11569,0.36,4,2,3,0.6207650273224044,55.0,6.342,0
11570,11570,0.7,2,4,4,0.6215978928884986,58.0,7.969,1
11571,11571,1.25,3,4,3,0.6081955427749821,58.0,9.18,1
11572,11572,0.31,1,3,4,0.6318234610917539,57.0,6.438,0
11573,11573,1.08,4,4,3,0.6201667930250189,55.0,8.94,0
11574,11574,1.0,2,5,1,0.6254886630179829,55.0,8.388,0
11575,11575,0.7,4,4,3,0.6131004366812227,56.0,7.907,0
11576,11576,2.5,0,2,1,0.6489046773238603,58.0,9.494,1
11577,11577,0.24,2,5,5,0.6221662468513854,56.0,6.41,0
11578,11578,2.27,3,1,1,0.6247030878859857,59.0,9.612,1
11579,11579,2.11,4,6,1,0.6256847230675593,56.0,9.705,0
11580,11580,1.2,4,5,3,0.6132556445739257,56.0,9.232,0
11581,11581,1.0,2,4,1,0.6261829652996845,58.0,8.314,1
11582,11582,0.31,3,1,2,0.6006825938566553,59.0,6.035,1
11583,11583,0.53,4,5,5,0.625242718446602,57.0,7.719,0
11584,11584,1.51,4,2,2,0.6233766233766234,56.0,9.129,0
11585,11585,1.01,0,0,3,0.6576217079010375,55.0,8.068,0
11586,11586,0.35,4,4,3,0.6079295154185023,57.0,6.56,0
11587,11587,0.3,4,1,3,0.6255813953488373,56.0,6.043,0
11588,11588,0.38,3,6,3,0.6153846153846153,62.0,7.018,1
11589,11589,0.33,4,5,4,0.6086956521739131,57.0,6.745,0
11590,11590,2.2,4,0,3,0.6156604901374776,57.0,9.641,0
11591,11591,1.12,3,1,2,0.6077265973254086,57.0,8.456,0
11592,11592,1.01,2,4,7,0.5921958684009181,60.0,9.287,1
11593,11593,0.71,2,0,1,0.6106736657917761,58.0,7.475,1
11594,11594,0.72,1,0,4,0.6374012291483757,54.0,7.631,0
11595,11595,1.54,4,3,5,0.6248294679399727,57.0,9.62,0
11596,11596,1.07,3,2,3,0.6207951070336392,59.0,8.599,1
11597,11597,0.5,2,3,2,0.624390243902439,52.0,7.05,0
11598,11598,0.7,0,5,1,0.6458519179304192,53.0,7.646,0
11599,11599,0.26,2,2,5,0.625,56.0,6.186,0
11600,11600,0.5,2,3,5,0.6062992125984252,66.0,7.57,1
11601,11601,0.9,4,3,1,0.6150081566068515,57.0,8.222,0
11602,11602,0.72,4,2,4,0.6226086956521739,56.0,7.944,0
11603,11603,0.31,4,6,3,0.6146788990825689,56.0,6.848,0
11604,11604,0.43,4,1,5,0.6092307692307692,57.0,6.834,0
11605,11605,0.41,4,4,5,0.6231578947368421,56.0,7.017,0
11606,11606,0.7,2,2,1,0.6144473455178416,56.1,7.743,0
11607,11607,0.9,2,2,4,0.6316652994257588,59.0,8.372,1
11608,11608,0.3,4,4,4,0.615916955017301,54.0,6.431,0
11609,11609,1.57,4,2,4,0.6215673141326189,55.0,9.458,0
11610,11610,0.7,3,3,4,0.6220264317180616,57.0,7.882,0
11611,11611,1.0,2,6,2,0.6223612197028929,58.0,8.634,1
11612,11612,0.72,4,4,2,0.6251097453906935,57.0,7.8,0
11613,11613,0.9,2,1,1,0.6094003241491086,63.0,7.902,1
11614,11614,1.24,4,0,3,0.6280264123257521,56.0,8.604,0
11615,11615,0.34,4,5,2,0.6293393057110862,56.0,6.64,0
11616,11616,1.58,2,3,3,0.5955497382198952,58.0,9.476,1
11617,11617,1.26,4,0,1,0.6249999999999999,53.0,8.464,0
11618,11618,0.31,4,5,3,0.6153846153846153,56.0,6.771,0
11619,11619,0.37,3,6,3,0.6100966702470463,56.0,6.897,0
11620,11620,0.5,4,2,1,0.6230468750000001,53.0,6.871,0
11621,11621,0.33,2,6,5,0.6078212290502795,58.0,6.957,0
11622,11622,0.54,4,0,4,0.6096866096866096,56.1,7.123,0
11623,11623,0.52,4,3,7,0.6170212765957447,56.0,7.726,0
11624,11624,1.53,4,2,1,0.6244897959183674,58.0,8.991,1
11625,11625,0.31,4,5,5,0.6188850967007965,54.0,6.642,0
11626,11626,0.79,1,5,2,0.6320272572402044,56.0,8.041,0
11627,11627,0.43,4,3,7,0.6194871794871795,53.0,7.184,0
11628,11628,0.33,3,3,3,0.6093749999999999,56.0,6.611,0
11629,11629,0.52,4,3,5,0.6213592233009708,56.0,7.514,0
11630,11630,1.09,4,5,3,0.6206373292867982,57.0,8.964,0
11631,11631,2.01,3,4,1,0.6129032258064517,61.0,9.734,1
11632,11632,1.0,0,1,4,0.652899126290707,55.0,8.233,0
11633,11633,0.36,3,5,4,0.6036519871106338,58.0,6.748,0
11634,11634,0.92,4,3,3,0.6200803212851406,57.0,8.698,0
11635,11635,2.38,3,2,4,0.6089482858803021,59.0,9.827,1
11636,11636,0.52,4,1,6,0.6196911196911197,55.0,7.39,0
11637,11637,0.74,3,3,2,0.6098191214470284,60.0,7.845,1
11638,11638,0.43,2,4,2,0.6290491118077325,60.0,6.675,1
11639,11639,0.57,4,2,6,0.6089385474860335,56.0,7.575,0
11640,11640,0.24,2,6,5,0.5869297163995068,61.0,6.184,1
11641,11641,0.26,2,5,5,0.6123936816524909,57.0,6.227,0
11642,11642,0.52,2,3,2,0.6347656250000001,58.0,7.065,1
11643,11643,1.56,2,4,2,0.6066666666666667,59.0,9.375,1
11644,11644,0.33,3,3,5,0.6064659977703457,58.0,6.623,0
11645,11645,0.37,4,0,2,0.604951560818084,57.0,6.209,0
11646,11646,0.41,4,5,6,0.6129707112970713,55.0,7.22,0
11647,11647,1.04,4,3,3,0.6254826254826255,57.0,8.793,0
11648,11648,0.53,4,5,3,0.613614573346117,56.0,7.451,0
11649,11649,2.0,0,2,3,0.6523115896136796,56.0,9.454,0
11650,11650,0.71,1,6,4,0.6417777777777778,58.0,8.213,1
11651,11651,0.32,3,0,3,0.6185567010309279,58.0,6.223,1
11652,11652,0.52,4,4,7,0.6170212765957447,56.0,7.78,0
11653,11653,0.26,2,4,6,0.6155717761557178,57.0,6.488,0
11654,11654,1.03,1,0,1,0.6409448818897638,62.0,8.055,1
11655,11655,0.55,1,0,3,0.6410009624639076,54.0,6.941,0
11656,11656,1.13,4,5,6,0.6063750926612306,57.0,9.584,0
11657,11657,0.4,2,5,4,0.6331550802139037,55.0,6.812,0
11658,11658,1.3,4,4,5,0.6214285714285713,55.0,9.444,0
11659,11659,1.0,0,3,2,0.6765432098765433,57.0,8.197,1
11660,11660,0.52,4,6,3,0.6182170542635659,56.0,7.508,0
11661,11661,0.68,2,4,4,0.5974025974025974,57.0,7.98,0
11662,11662,0.59,1,6,2,0.6373008434864105,56.0,7.435,0
11663,11663,0.33,4,6,3,0.6209223847019122,55.0,6.661,0
11664,11664,0.71,3,1,4,0.6184668989547037,58.0,7.743,1
11665,11665,0.84,4,5,2,0.6168990976210007,53.0,8.311,0
11666,11666,2.07,4,3,1,0.6218692730604765,54.0,9.776,0
11667,11667,0.9,1,6,2,0.6392092257001647,57.0,8.213,0
11668,11668,1.0,4,5,1,0.6069182389937108,55.0,8.313,0
11669,11669,0.59,4,3,5,0.6219739292364991,56.0,7.682,0
11670,11670,0.7,3,6,2,0.6015557476231633,60.0,7.945,1
11671,11671,0.42,3,6,1,0.6201873048907388,59.0,6.759,1
11672,11672,1.0,3,6,2,0.6140625,58.0,8.661,1
11673,11673,0.3,2,2,1,0.6344339622641509,55.0,6.045,0
11674,11674,0.57,4,1,2,0.6245283018867924,55.0,7.067,0
11675,11675,1.07,4,4,2,0.6226993865030674,56.0,8.732,0
11676,11676,0.26,4,3,5,0.6268292682926829,53.0,6.242,0
11677,11677,0.83,2,1,3,0.6186931348221671,55.0,7.978,0
11678,11678,0.98,2,3,1,0.6220472440944883,57.0,8.421,1
11679,11679,1.52,3,6,1,0.5918503674014696,62.0,9.239,1
11680,11680,0.7,2,0,2,0.6189213085764811,58.0,7.418,1
11681,11681,0.53,3,2,2,0.6124031007751938,60.0,7.055,1
11682,11682,0.33,4,3,4,0.6143497757847532,55.0,6.75,0
11683,11683,0.72,4,2,3,0.6234887737478411,52.0,7.843,0
11684,11684,1.56,4,3,3,0.6228187919463086,53.0,9.531,0
11685,11685,1.5,3,2,0,0.629043358568479,60.0,8.3,1
11686,11686,0.71,2,5,2,0.6129597197898423,59.0,7.914,1
11687,11687,0.41,4,4,2,0.6051813471502592,56.0,6.812,0
11688,11688,2.03,4,4,1,0.6244568590937306,57.0,9.448,0
11689,11689,0.45,2,5,1,0.6331967213114753,54.0,6.594,0
11690,11690,0.72,4,0,5,0.6151172893136403,57.0,7.673,0
11691,11691,1.1,1,4,1,0.6054216867469878,61.0,8.45,1
11692,11692,0.27,4,5,3,0.6084905660377359,56.0,6.286,0
11693,11693,0.3,2,3,2,0.6009174311926606,62.0,6.103,1
11694,11694,1.02,4,3,3,0.6199376947040498,57.0,8.668,0
11695,11695,0.3,2,3,7,0.6139534883720931,58.0,6.652,0
11696,11696,0.9,2,6,2,0.6253061224489797,63.0,8.311,1
11697,11697,1.01,2,5,2,0.5992277992277992,59.0,8.561,1
11698,11698,0.31,4,6,2,0.6117381489841986,55.0,6.596,0
11699,11699,1.0,1,0,2,0.6375892149088025,59.0,8.237,1
11700,11700,0.7,4,5,3,0.6034782608695652,57.0,7.908,0
11701,11701,0.81,2,0,3,0.6041152263374485,59.0,7.733,1
11702,11702,0.37,2,3,4,0.5828933474128828,62.0,6.545,1
11703,11703,0.55,4,4,6,0.612206572769953,54.0,8.017,0
11704,11704,0.8,4,2,6,0.6175972927241963,57.0,8.225,0
11705,11705,2.11,3,6,1,0.5871886120996441,60.0,9.629,1
11706,11706,0.34,3,5,3,0.6193693693693695,58.0,6.613,0
11707,11707,0.53,4,4,5,0.6162679425837322,55.0,7.664,0
11708,11708,0.55,2,5,5,0.6061739943872778,56.0,7.824,0
11709,11709,1.0,1,2,1,0.6265822784810127,58.0,8.325,1
11710,11710,1.0,1,2,5,0.5945525291828793,64.0,8.432,1
11711,11711,1.52,4,2,4,0.6006644518272425,60.0,9.388,1
11712,11712,0.3,3,1,7,0.605080831408776,59.0,6.447,1
11713,11713,1.03,3,0,2,0.6109822119102862,61.0,8.229,1
11714,11714,0.4,3,3,5,0.6174920969441517,59.0,6.957,1
11715,11715,0.34,3,3,3,0.6238738738738739,59.0,6.64,1
11716,11716,0.31,4,6,3,0.5944134078212291,57.0,6.779,0
11717,11717,0.3,4,4,6,0.6183908045977012,54.0,6.687,0
11718,11718,0.92,3,3,1,0.6241935483870968,57.0,8.176,0
11719,11719,0.61,2,1,5,0.6193078324225865,54.4,7.48,0
11720,11720,0.33,4,4,7,0.6214689265536723,56.0,7.236,0
11721,11721,0.9,0,5,4,0.6756756756756757,56.0,8.094,0
11722,11722,1.71,4,1,3,0.604922279792746,56.0,9.355,0
11723,11723,1.12,3,0,1,0.6067415730337079,61.0,8.091,1
11724,11724,0.5,4,3,2,0.6252465483234714,57.0,7.123,0
11725,11725,1.01,2,2,2,0.6304176516942473,60.0,8.425,1
11726,11726,0.37,3,3,3,0.6280087527352297,60.0,6.725,1
11727,11727,0.73,4,4,5,0.616580310880829,54.0,8.167,0
11728,11728,0.3,2,5,2,0.6309662398137369,53.0,6.515,0
11729,11729,0.31,2,5,6,0.6116838487972508,58.0,6.791,0
11730,11730,0.26,3,2,6,0.625152625152625,58.0,6.397,0
11731,11731,0.7,2,4,6,0.6305506216696269,58.0,8.195,0
11732,11732,1.14,4,2,3,0.6195085629188385,55.0,8.862,0
11733,11733,0.55,4,5,1,0.6180094786729857,55.0,7.149,0
11734,11734,0.9,2,4,1,0.6081404628890662,55.0,8.175,0
11735,11735,0.92,2,1,2,0.6373983739837398,58.0,8.115,1
11736,11736,0.54,4,2,2,0.6102661596958175,56.0,7.123,0
11737,11737,0.31,4,5,7,0.6090909090909091,55.0,6.895,0
11738,11738,0.38,2,6,3,0.6086021505376343,58.0,6.838,1
11739,11739,0.9,0,4,4,0.6622516556291391,55.0,8.339,0
11740,11740,1.07,4,3,5,0.6176024279210927,55.0,9.047,0
11741,11741,0.32,3,4,3,0.5950782997762863,60.0,6.4,1
11742,11742,0.76,3,3,1,0.6261762189905902,55.0,7.586,0
11743,11743,0.39,3,6,5,0.6293103448275861,58.0,7.162,0
11744,11744,1.01,3,4,3,0.620797498045348,60.0,8.698,1
11745,11745,0.3,3,2,4,0.6009280742459395,61.0,6.515,1
11746,11746,0.31,3,5,2,0.6301050175029171,59.0,6.548,1
11747,11747,1.01,4,2,1,0.5913570887035632,59.0,8.67,1
11748,11748,0.35,4,5,3,0.6209944751381216,56.0,6.892,0
11749,11749,1.51,4,3,1,0.6082265677680377,57.0,9.082,0
11750,11750,0.32,4,5,7,0.6234357224118318,54.0,6.926,0
11751,11751,0.3,2,5,2,0.6180963572267919,60.0,6.265,1
11752,11752,0.6,4,4,2,0.6266173752310537,54.0,7.411,0
11753,11753,1.0,3,2,4,0.5905205905205905,60.0,8.462,1
11754,11754,0.38,2,6,3,0.5879873551106429,61.0,6.77,1
11755,11755,0.3,1,0,2,0.6400937866354044,55.0,5.826,0
11756,11756,1.81,3,1,3,0.626537216828479,58.0,9.468,1
11757,11757,0.53,4,5,3,0.6247582205029013,57.0,7.382,0
11758,11758,0.54,4,4,3,0.6229508196721311,56.0,7.488,0
11759,11759,1.95,2,2,3,0.616822429906542,55.0,9.763,0
11760,11760,0.45,4,2,4,0.6200607902735562,54.0,6.789,0
11761,11761,1.03,4,5,2,0.6196746707978311,57.0,8.581,0
11762,11762,2.28,3,1,2,0.6157489638839551,58.0,9.78,1
11763,11763,1.51,1,2,1,0.6098226466575716,56.0,9.017,0
11764,11764,1.01,1,5,2,0.6413902053712479,59.0,8.389,1
11765,11765,0.65,4,5,3,0.6195165622202328,56.0,7.733,0
11766,11766,0.66,4,6,4,0.6210621062106211,56.0,7.955,0
11767,11767,0.3,4,5,3,0.6137689614935822,59.0,6.815,1
11768,11768,1.04,2,1,2,0.6191950464396285,58.0,8.395,1
11769,11769,1.21,3,3,1,0.5889128869690424,61.0,8.512,1
11770,11770,0.54,3,6,3,0.6060606060606062,58.0,7.597,1
11771,11771,0.53,3,1,3,0.5850467289719626,60.0,7.098,1
11772,11772,0.41,4,4,6,0.6232948583420777,55.0,7.212,0
11773,11773,1.0,2,2,1,0.6021671826625387,61.0,8.256,1
11774,11774,0.36,3,2,4,0.616061606160616,59.0,6.697,1
11775,11775,1.2,4,2,4,0.6200743494423792,57.0,8.895,0
11776,11776,1.16,2,2,3,0.6300751879699248,57.0,8.619,0
11777,11777,0.9,2,2,3,0.6227642276422763,59.0,8.431,1
11778,11778,0.71,4,2,6,0.6079447322970639,56.0,7.916,0
11779,11779,1.13,4,2,5,0.5973645680819912,59.0,8.869,1
11780,11780,0.5,3,5,3,0.6277227722772277,60.0,7.424,1
11781,11781,1.09,4,3,3,0.6085011185682326,57.0,8.797,0
11782,11782,2.11,2,4,1,0.6354102405922271,55.0,9.802,0
11783,11783,0.57,4,4,4,0.6192703461178672,56.0,7.575,0
11784,11784,0.42,2,2,2,0.6198952879581151,59.0,6.551,1
11785,11785,1.04,1,2,0,0.6389976507439311,58.0,8.09,1
11786,11786,0.38,4,5,6,0.6255411255411256,56.0,7.191,0
11787,11787,0.9,1,3,2,0.578125,58.0,8.277,1
11788,11788,0.75,4,0,2,0.6153846153846154,56.0,7.955,0
11789,11789,0.4,3,4,3,0.6157068062827225,58.0,6.985,1
11790,11790,0.52,2,5,4,0.5959885386819485,58.0,7.477,1
11791,11791,0.32,4,3,7,0.6155580608793686,55.0,6.822,0
11792,11792,0.34,1,4,1,0.6345291479820627,56.0,6.103,0
11793,11793,0.46,4,3,5,0.6236125126135217,54.4,7.175,0
11794,11794,1.24,4,5,2,0.6359649122807017,55.0,8.949,0
11795,11795,0.24,4,5,5,0.617314930991217,58.0,6.265,0
11796,11796,1.04,2,3,7,0.6166794185156848,58.0,9.015,0
11797,11797,1.13,4,4,1,0.6184798807749627,56.0,8.514,0
11798,11798,1.01,1,1,1,0.6264682850430697,59.0,8.249,1
11799,11799,1.2,2,1,3,0.6234340456890199,56.0,8.692,0
11800,11800,0.51,4,3,5,0.6161321671525753,55.0,7.695,0
11801,11801,1.25,2,2,1,0.6159420289855072,54.0,8.637,0
11802,11802,0.5,1,3,2,0.6388888888888891,57.0,7.159,1
11803,11803,0.4,2,5,2,0.6316916488222698,56.0,6.782,0
11804,11804,0.31,3,0,4,0.6071019473081328,60.0,6.26,1
11805,11805,0.38,3,6,2,0.5909568874868559,58.0,6.454,1
11806,11806,1.0,2,4,4,0.6291959406713507,56.0,8.775,0
11807,11807,0.41,3,3,3,0.5919003115264798,58.0,6.967,1
11808,11808,1.22,3,1,1,0.6227106227106228,58.0,8.483,1
11809,11809,1.08,4,3,2,0.6184310738766184,56.0,8.567,0
11810,11810,0.34,4,6,3,0.6292134831460675,55.0,6.94,0
11811,11811,0.44,4,5,5,0.6069246435845214,57.0,7.196,0
11812,11812,0.55,4,5,3,0.6143667296786389,56.0,7.491,0
11813,11813,0.31,4,2,4,0.623705408515535,55.0,6.548,0
