carat,cut,color,clarity,depth,table,price_norm_2
1.51,3,4,3,0.629043358568479,61.0,0.1535291474431409
0.8,2,3,1,0.6301600673967986,55.0,0.1410114655672179
0.92,3,2,2,0.6201923076923077,60.0,0.1344548006378485
0.62,4,1,1,0.6252285191956124,55.0,0.12665589648154932
0.85,3,6,1,0.6047658175842235,60.0,0.12973786416929575
0.41,4,3,1,0.6173096976016684,55.0,0.1166346663054012
1.14,3,4,2,0.6039676708302719,58.0,0.14824204553767345
0.7,3,4,2,0.6080843585237259,56.0,0.13673212485793937
0.26,4,1,4,0.6189320388349514,56.0,0.10374736955338652
2.01,3,1,2,0.62375,61.0,0.1555732884235477
0.3,4,3,6,0.6143187066974596,56.0,0.11580081191224663
0.3,4,3,4,0.6059225512528473,57.0,0.1113319468998725
0.38,4,3,4,0.6201716738197425,55.0,0.12135832344833318
0.3,4,3,7,0.6152073732718895,56.0,0.1182758115382222
0.45,2,1,6,0.6298568507157464,56.0,0.12048472249682879
1.02,3,4,3,0.6184615384615384,56.0,0.154050217282769
2.02,3,2,1,0.5993920972644377,55.0,0.17241255706184677
0.71,4,5,4,0.6273127753303964,57.0,0.1389355081158471
0.28,4,5,4,0.6137440758293837,56.0,0.10868841127784044
1.22,3,2,3,0.6266666666666667,58.0,0.1473436996809448
0.3,3,2,5,0.6238317757009346,58.0,0.11316918414634831
0.71,2,2,3,0.6263157894736843,56.0,0.13724400710800883
0.5,1,5,3,0.6367265469061877,59.0,0.1211470132915346
1.01,1,5,0,0.6378633150039277,57.0,0.13844960096530332
2.36,1,0,1,0.5897877223178428,64.0,0.14516791802994017
0.39,4,5,3,0.6135881104033971,56.0,0.11732826910533442
0.93,2,3,4,0.6208569118835893,59.0,0.14161922618442993
0.72,4,5,3,0.6077253218884121,56.0,0.14180843120661563
0.71,3,4,2,0.5982758620689655,61.0,0.1273468847524438
1.61,2,0,2,0.6167224080267559,60.0,0.14700746011896332
0.91,3,3,2,0.6277372262773723,58.0,0.14072364067723767
1.06,4,6,3,0.6245239908606245,54.0,0.1597297279867506
0.51,1,5,5,0.6336633663366336,64.0,0.11631907894553362
1.53,4,5,2,0.612272420768712,58.0,0.16014810027933465
0.41,3,5,1,0.6134715025906736,59.0,0.10923382193180677
1.07,4,6,2,0.6067924528301886,57.0,0.15085615362678298
0.3,1,4,4,0.6370023419203749,56.0,0.11614602543911554
1.11,4,3,2,0.6195488721804511,57.0,0.14723735790535755
1.55,2,5,0,0.6157965194109772,58.0,0.1472923451196404
1.05,4,3,5,0.613861386138614,56.0,0.15988981235553895
0.52,4,5,3,0.6049618320610687,56.0,0.1322939574391027
1.63,4,3,4,0.6152832674571805,57.0,0.1662164113511947
0.7,1,3,2,0.6404995539696698,55.0,0.1364521793236931
1.71,3,2,1,0.6252452583387836,57.0,0.15988288423991195
1.07,4,4,1,0.6263399693721287,56.0,0.1495118752141316
0.97,0,4,2,0.5635948210205637,66.0,0.12444463971019788
0.57,4,6,4,0.6179775280898876,55.0,0.13499051874135318
0.38,4,5,6,0.6195069667738479,53.7,0.1296241958410033
1.36,4,3,2,0.6093640810621943,56.0,0.15931314587328885
0.51,4,3,7,0.6286836935166995,58.0,0.12949122500248958
0.31,4,2,5,0.6244239631336406,57.0,0.11129899914825606
1.5,4,0,2,0.6109979633401221,56.7,0.15464049787957018
0.33,2,5,2,0.6295454545454545,54.0,0.11613786226947835
1.14,3,3,1,0.6276276276276276,58.0,0.14182156911404417
0.43,4,6,6,0.6230529595015577,56.0,0.12923799284708887
0.38,4,6,5,0.6150537634408602,57.0,0.12181219861543782
0.31,4,3,2,0.615916955017301,57.0,0.1075129396209722
0.5,3,4,0,0.6176470588235294,58.0,0.11492491350801222
1.05,2,2,1,0.614329268292683,58.0,0.14124905817708747
0.42,4,1,7,0.6211180124223602,54.0,0.12455682659098755
0.77,2,4,1,0.6084745762711864,59.0,0.12930614770829266
1.0,2,3,4,0.606060606060606,63.0,0.13774721562107073
0.91,2,4,1,0.6119162640901771,59.0,0.13720166432457095
0.5,4,2,2,0.61284046692607,54.0,0.1352736849639975
2.01,1,0,1,0.6336260978670012,59.0,0.15614536918322613
0.52,2,2,2,0.5925925925925926,59.0,0.11856804787250096
0.97,3,4,2,0.6274821286735505,59.0,0.14023086236405388
1.51,3,5,2,0.6145479265805573,58.0,0.1593079150498012
1.18,3,1,1,0.6079295154185022,58.0,0.14328056198258982
2.1,3,1,2,0.6150121065375302,59.0,0.16096430575318912
0.3,4,4,6,0.6160919540229886,55.0,0.11943547878514678
0.52,3,5,1,0.6176185866408519,54.0,0.12959735758557547
0.51,4,3,5,0.6161321671525753,56.0,0.13208760459293897
0.46,0,1,3,0.667361835245047,55.0,0.1214142700230299
1.52,4,0,2,0.618403247631935,56.0,0.15783398874707805
0.35,2,0,2,0.6334440753045403,56.0,0.11086244692411054
1.58,3,3,5,0.6241610738255033,56.0,0.16749616385080923
1.5,2,2,2,0.6136986301369863,57.0,0.1571288791535949
0.47,3,3,3,0.6183282980866063,60.0,0.11535644432632494
0.55,4,4,3,0.612476370510397,55.0,0.1315958582898845
0.36,4,2,2,0.6179039301310044,55.0,0.11354101160124087
0.5,2,6,2,0.5893719806763283,61.0,0.1174772154049632
1.79,1,3,1,0.5783885071830106,59.0,0.15211911505411885
1.55,2,2,3,0.6127946127946128,61.0,0.15097360823132266
0.4,4,5,5,0.6264550264550265,54.0,0.1270690120053094
1.43,3,4,2,0.614216701173223,58.0,0.15372348107487407
1.11,4,2,1,0.6146926536731634,55.0,0.1517545760629726
1.0,3,6,1,0.6198738170347003,60.0,0.13428114526975712
1.26,2,2,2,0.6241853729181752,56.0,0.15662793912560083
1.01,4,1,2,0.6246105919003115,56.0,0.14739202741800664
0.53,4,4,6,0.6064638783269962,57.0,0.13644628071721562
0.72,2,5,3,0.6137931034482758,58.0,0.13378322744013482
1.0,4,3,1,0.62004662004662,53.0,0.15586606105690434
0.5,2,4,3,0.5936599423631124,59.0,0.12159508697976353
0.41,4,3,7,0.6240837696335078,54.0,0.1291951539943785
1.22,3,3,2,0.6303387334315169,57.0,0.1518772532840387
0.3,3,1,2,0.6045977011494253,62.0,0.09962307023356964
0.9,4,4,1,0.6182405165456013,56.0,0.1478094520700165
2.02,3,2,2,0.6304347826086956,60.0,0.15573489387917017
0.3,4,5,2,0.6292397660818713,57.0,0.11261154281545337
1.03,4,3,6,0.6149116064565718,56.0,0.1559797491313357
0.7,4,1,3,0.6128472222222222,55.0,0.1381007422004734
0.32,4,3,5,0.6110484780157834,55.0,0.11786037661851066
0.75,2,6,1,0.6307558644656819,58.0,0.1344221540865869
0.37,4,5,2,0.6273224043715848,54.0,0.12243105051561115
1.67,4,2,4,0.6183256427158866,55.9,0.16681808232365866
0.81,2,3,4,0.6257359125315392,55.0,0.1459827122726994
1.01,2,4,1,0.5913570887035632,57.0,0.14446755376375026
0.39,2,2,1,0.6240520043336945,59.0,0.10641637711848019
1.09,4,4,2,0.6195899772209568,56.0,0.15132103764493024
0.7,4,1,2,0.6261022927689595,54.0,0.14099495874864582
1.04,3,5,3,0.6243305279265493,58.0,0.1496812510519948
0.44,4,2,2,0.6196319018404907,56.0,0.12290059744506748
1.51,3,0,2,0.6233766233766234,58.0,0.15035052237860824
0.54,4,5,5,0.6170009551098377,54.5,0.14015236873850132
1.0,0,2,1,0.6765922249793217,60.0,0.1312442405945197
0.31,2,5,2,0.6011428571428571,61.0,0.1021301392709144
0.3,4,3,3,0.6254375729288215,53.0,0.1210629561267368
0.72,3,5,7,0.6131004366812227,60.0,0.13497029180199882
0.7,4,2,2,0.6110623353819139,58.0,0.1301194302222916
1.0,3,6,6,0.6291600633914421,58.0,0.15586928582664766
1.01,1,6,2,0.6309992132179385,60.0,0.14085208367357183
0.41,3,4,1,0.6077003121748179,58.0,0.11449015391176098
0.93,4,3,2,0.6092503987240829,57.0,0.14092512710728938
2.01,2,0,2,0.6343001261034048,57.0,0.16132273502235106
2.33,3,2,0,0.6069767441860464,58.0,0.15284575350648957
0.41,4,3,5,0.6128016789087094,56.0,0.12252886719218584
0.71,4,4,6,0.6196692776327242,56.0,0.14651695786345956
0.42,2,6,1,0.6323529411764706,57.0,0.11635795364805981
0.3,4,3,7,0.6194895591647331,54.4,0.12091914045340363
0.72,4,6,3,0.6266318537859008,56.0,0.14112532909092096
0.7,4,1,3,0.6210526315789474,54.6,0.1390094997940868
0.31,4,3,5,0.6273148148148148,57.0,0.11754641132523533
0.51,2,2,3,0.6348258706467661,60.0,0.11778582646284926
0.68,0,3,2,0.5800865800865801,71.0,0.10338069146483161
1.0,3,4,2,0.6026541764246682,61.0,0.13653087248625573
0.51,4,1,3,0.6112185686653772,56.0,0.12798367680567707
0.46,0,1,4,0.655635987590486,57.0,0.11930398854167358
1.04,4,2,2,0.6031987814166032,57.0,0.1456321201780105
0.42,3,2,5,0.6243496357960459,57.0,0.11915153979251437
1.06,3,4,2,0.5842026825633382,61.0,0.13910566705384844
2.01,2,5,1,0.6116625310173697,58.0,0.16219171031036164
1.0,3,3,3,0.6209048361934477,58.0,0.14519549654728942
0.55,2,3,2,0.6074766355140188,56.0,0.12417721533884693
1.1,4,5,1,0.6158490566037736,56.0,0.14962886636894543
1.04,0,3,1,0.6613545816733067,60.0,0.13462539837613718
0.32,3,3,2,0.6261467889908258,58.0,0.10944619413782541
0.3,4,5,3,0.6198830409356725,55.0,0.12041132970076623
1.84,4,0,4,0.6253196930946291,56.0,0.15892994771469993
0.8,4,3,1,0.6201680672268908,56.0,0.1376528005253245
1.02,1,6,1,0.6379310344827587,59.0,0.13781926263049488
0.41,4,5,2,0.6137787056367432,57.0,0.11334324604376339
1.0,3,5,2,0.6101167315175097,61.0,0.13670258085140158
1.16,3,2,1,0.6020558002936857,59.0,0.1418737329137363
0.31,4,5,2,0.626865671641791,54.0,0.11926096718464602
1.02,2,4,2,0.6191950464396285,58.0,0.1445447022281816
0.34,4,3,5,0.6262626262626263,54.0,0.1255123720226154
2.1,2,1,1,0.6064981949458484,60.0,0.15492060487527362
0.42,2,3,2,0.6195426195426195,54.0,0.12113146639120033
1.11,4,5,3,0.6197604790419161,53.0,0.16681472930551486
1.03,2,4,1,0.6181254841208366,59.0,0.14013996948756383
1.11,1,6,2,0.5775165319617929,61.0,0.14038499837953866
0.7,4,5,2,0.6265486725663717,57.0,0.13557313092923154
0.32,4,4,7,0.6190476190476191,55.0,0.12123657612009832
0.29,4,3,6,0.6229508196721313,55.0,0.11441865826135054
0.31,2,6,2,0.6340326340326341,55.0,0.11802596525549684
2.01,1,4,1,0.641025641025641,57.0,0.16674620873932966
1.87,3,5,2,0.6194690265486726,58.0,0.16352651213341676
0.33,4,5,6,0.6186726659167604,57.0,0.12331636374818333
1.07,3,4,2,0.5955223880597016,58.0,0.14644257405063574
0.4,4,6,6,0.6145833333333333,55.0,0.1279409085412754
0.82,2,6,2,0.6125827814569538,56.0,0.14337382991802827
0.72,4,2,7,0.6207497820401047,58.0,0.13663137655513474
0.33,4,6,3,0.6258503401360543,56.0,0.116802088920725
0.71,4,5,1,0.6167247386759581,57.0,0.1339778194593441
0.7,1,4,2,0.6345811051693405,59.0,0.1270734299355281
0.5,4,5,1,0.6251236399604353,57.0,0.12178172809696915
0.31,4,1,3,0.6141552511415526,55.0,0.10983874645672873
0.7,2,2,5,0.5883361921097771,58.0,0.13334821391547713
1.31,2,3,1,0.6345733041575491,58.0,0.1436927334118077
0.72,4,2,5,0.6089965397923877,57.0,0.13714239355532562
0.74,4,6,3,0.6184323858742463,56.0,0.14421614398344582
0.71,4,3,5,0.6246719160104987,57.0,0.13801818876220745
0.9,4,6,1,0.608,56.0,0.14600936916187401
0.33,1,4,3,0.5935769656699889,61.0,0.1049016739953076
0.7,0,4,1,0.6497737556561085,58.0,0.1296657129948762
1.34,2,6,1,0.6166902404526167,58.0,0.15069818472709662
0.83,4,4,3,0.6228143213988343,56.0,0.14696406366907308
1.21,3,2,3,0.6147058823529411,58.0,0.149380059843061
0.9,3,6,2,0.5942947702060222,61.0,0.1362903039438871
0.72,4,3,5,0.6123156981786644,57.0,0.13848995239879727
0.58,2,4,6,0.5969062784349408,57.0,0.13549097956719228
1.1,4,2,3,0.6046165301563663,57.0,0.14794491278548272
1.2,0,1,2,0.6620583717357911,59.0,0.14026491968530122
0.8,1,4,3,0.6043405676126878,62.3,0.12824407225162077
0.4,4,3,2,0.6020833333333334,56.0,0.11982622756448923
1.2,4,2,2,0.6121256391526662,60.0,0.14418256644700314
0.42,3,1,2,0.6124999999999999,60.0,0.11040373290078244
1.22,3,6,3,0.5938173975557153,59.0,0.1523517734714592
0.3,2,2,2,0.6244131455399061,58.0,0.10196132961089549
0.3,1,5,6,0.5778275475923853,60.0,0.10886513389583384
0.82,4,2,2,0.6245791245791247,57.0,0.13734810828091473
1.0,3,3,3,0.6189735614307932,58.0,0.1478770854317946
0.54,4,1,4,0.6115859449192782,58.0,0.12194121469227628
0.73,4,3,5,0.6189655172413793,55.0,0.14212287266944607
0.32,4,5,3,0.6107382550335569,56.0,0.11838410212269218
0.3,2,1,2,0.619158878504673,61.0,0.09725682518623653
0.43,2,4,2,0.6292834890965733,59.0,0.11186555439790306
1.09,3,3,3,0.5990990990990991,56.0,0.1521973937237092
1.3,2,2,3,0.624910007199424,59.0,0.14793946807666486
0.3,4,2,7,0.6150289017341042,56.0,0.1168317649440675
0.56,4,5,3,0.6255924170616113,57.0,0.13020674540716173
0.42,4,3,5,0.6267087276550999,56.0,0.1217860659094226
0.32,1,5,2,0.6329113924050632,55.0,0.11236989518059289
1.03,3,4,1,0.6222910216718266,60.0,0.13478658593401796
0.54,3,4,2,0.5966228893058162,59.0,0.1208044518185577
0.41,4,5,2,0.6253934942287512,57.0,0.1145182973669417
0.63,2,4,3,0.6298342541436465,56.2,0.1334470119608789
0.42,4,5,3,0.6235662148070907,55.0,0.1226416826115457
0.4,4,1,5,0.6194503171247357,56.4,0.1151161722704221
0.33,4,4,3,0.6231721034870641,56.0,0.11870415590260155
0.79,2,1,2,0.6330196749358425,57.0,0.13253036927077505
1.1,4,2,3,0.626797880393641,56.0,0.15341309671802417
0.31,4,1,4,0.6101694915254238,54.0,0.11358354826785748
0.54,1,6,2,0.637065637065637,57.0,0.12395579546556307
0.51,4,6,2,0.6182170542635659,55.0,0.13243647106943096
1.12,4,3,4,0.6152694610778444,55.0,0.15974436644584375
1.15,4,1,2,0.619402985074627,56.0,0.15347977789228595
0.7,4,6,1,0.6034782608695652,56.0,0.13643417669619062
0.5,4,5,3,0.6221786064769381,54.0,0.13552859417678298
1.29,2,1,3,0.6134094151212554,58.0,0.1479741711645832
1.03,4,2,5,0.6238390092879257,55.0,0.15650082841243962
1.5,1,5,2,0.640722724113968,58.0,0.158487050195153
1.7,1,1,2,0.592640413169787,58.0,0.15756798911576686
0.31,4,3,6,0.6152099886492622,55.0,0.11902399661425145
0.43,4,4,6,0.6100307062436029,56.0,0.1269884706005349
1.52,2,0,3,0.6349862258953168,58.0,0.15140863691407164
1.04,2,3,3,0.613251155624037,58.0,0.14743546203077318
1.52,4,3,6,0.6235534377127298,55.0,0.17130781179527513
0.46,4,0,3,0.6144578313253012,56.0,0.11665351284084594
2.54,2,1,1,0.6349390597794544,58.0,0.16333436150878328
1.04,3,3,0,0.6216006216006216,58.0,0.13497519180631087
1.01,1,5,2,0.6377269139700079,60.0,0.13682089391600424
1.19,3,2,2,0.6273338312173263,61.0,0.1397760727302434
0.3,4,2,5,0.6134259259259258,57.0,0.11073661271833948
0.73,4,5,1,0.6147260273972602,55.0,0.14216418732646746
0.33,4,5,3,0.6214689265536723,56.0,0.11565057537891921
1.29,2,0,2,0.6118656182987849,58.0,0.14548024591733102
1.05,4,0,1,0.6129277566539925,56.0,0.14729277464948184
0.9,2,6,1,0.6286644951140065,56.0,0.14559302250119582
1.01,1,5,2,0.5925925925925926,64.0,0.12928078784134683
0.3,4,2,3,0.6144994246260068,57.0,0.10609215998074585
0.59,2,5,2,0.6132596685082874,58.0,0.12683458153464439
0.7,0,6,2,0.6599817684594349,56.0,0.1341781039517439
0.24,3,2,6,0.6084788029925188,59.0,0.10557439077584949
0.81,3,5,1,0.6023102310231022,59.0,0.129691699977849
0.4,2,2,7,0.6395721925133689,56.0,0.12187915347389949
1.23,2,0,3,0.6285714285714287,59.0,0.14197129207208678
0.78,4,5,1,0.6084033613445378,56.0,0.13606087093317148
0.56,2,6,7,0.625,59.0,0.13733764025584597
0.52,2,0,3,0.6065259117082533,56.0,0.12425520104281361
0.5,3,5,0,0.6064769381746811,61.0,0.10906038704717334
0.4,4,5,5,0.614900314795383,56.0,0.12348483145833034
0.61,4,6,1,0.5992779783393501,57.0,0.12803466582413445
0.31,3,5,4,0.6191024165707709,56.0,0.11774424200042465
0.35,4,4,3,0.6152149944873209,57.0,0.1134458573930833
1.01,4,5,3,0.6047950502706884,60.0,0.14426425317087563
0.71,3,4,2,0.6017391304347826,60.0,0.12753842265840395
1.0,4,2,1,0.5936555891238671,55.0,0.14951278082011626
0.3,2,3,2,0.6143187066974596,57.0,0.10602678178946062
0.71,3,5,3,0.619718309859155,61.0,0.1295066675139204
1.23,4,2,3,0.6279411764705882,56.0,0.15715810027501656
0.52,1,6,2,0.6392156862745098,58.0,0.1252719468927343
1.03,4,1,4,0.6086956521739131,56.0,0.1499587410559811
1.57,3,3,2,0.5945945945945945,58.0,0.1573970890264026
1.01,2,4,3,0.5921356977640709,60.0,0.14318086288287862
1.24,4,1,3,0.6239067055393586,57.0,0.14889488413713667
0.39,4,4,1,0.6219382321618743,55.0,0.11433057456877506
0.7,4,4,2,0.6174142480211081,58.0,0.13378891866134984
1.32,3,3,1,0.589050589050589,59.0,0.14055857763016977
2.8,3,1,1,0.6107717934480844,59.0,0.16012960534301043
0.29,2,4,5,0.6006904487917145,58.0,0.11044106968236608
1.23,2,2,0,0.6187683284457477,60.6,0.13452036408954662
0.34,3,3,4,0.6222222222222222,55.0,0.12024361125240894
1.2,3,1,4,0.598698481561822,59.0,0.14569334949631874
1.53,0,0,3,0.6473029045643153,58.0,0.14952413859152883
1.32,2,1,2,0.6207386363636364,57.0,0.15245227735503541
1.48,3,1,1,0.6131883072739632,58.0,0.15051196277658613
0.41,4,4,2,0.6158663883089771,57.0,0.11774021843528244
0.9,4,3,4,0.6178600160901045,56.0,0.1488411934413072
0.31,4,3,2,0.6153846153846153,55.0,0.11366249462149747
1.5,0,1,0,0.6965317919075145,56.0,0.14891847535556943
0.72,4,4,6,0.6202090592334495,56.0,0.14571611979431248
0.58,4,6,4,0.6181139122315592,56.0,0.13454956859410702
0.37,3,5,3,0.6095444685466378,59.0,0.11606578496589844
0.52,3,6,3,0.6183574879227053,58.0,0.12756783064989705
0.62,4,2,7,0.6188747731397459,55.0,0.13879733478320397
0.54,2,6,2,0.5977443609022557,59.8,0.12143435115626211
0.71,2,5,3,0.6338406445837064,61.0,0.12605418400651622
0.91,2,5,1,0.5858267716535434,63.0,0.12520628267185457
0.53,4,5,3,0.6238003838771592,57.0,0.13057938414733816
0.27,4,5,6,0.6203592814371256,56.0,0.11586179316933257
0.7,2,4,4,0.6205083260297984,57.0,0.13793413890455078
2.1,4,0,3,0.6145387904703726,61.0,0.15311701018985413
1.03,3,5,1,0.6096997690531177,60.0,0.1379973682202697
1.14,2,5,1,0.6019273535952557,58.0,0.14439858243122744
0.33,2,3,5,0.6117381489841986,57.0,0.11457129200317238
0.38,4,4,5,0.6167023554603854,55.4,0.12257698654160537
0.41,2,4,4,0.6158663883089772,57.0,0.11900025462182603
0.72,4,6,3,0.6179286335944298,57.0,0.1381134268662943
0.76,3,1,6,0.5879396984924622,59.0,0.13217649690680833
0.51,4,3,2,0.6295210166177908,53.0,0.13328124627247265
0.31,4,1,2,0.6088939566704675,57.0,0.10464235453886722
0.51,4,1,5,0.6057692307692308,56.0,0.12925372167092142
0.35,4,2,7,0.6167400881057268,54.0,0.12695405124000803
0.7,1,6,1,0.582905982905983,60.0,0.1266586575738753
1.15,2,2,1,0.6297681376215407,54.0,0.1532435263685688
0.3,4,6,3,0.6194895591647331,57.0,0.11743939136691878
0.5,1,2,6,0.6353646353646353,58.0,0.1263229516811577
2.08,1,1,1,0.6377171215880894,58.0,0.16198903731558073
1.16,3,4,3,0.627245508982036,58.0,0.14983527812632091
0.9,2,2,3,0.6178600160901045,56.0,0.14645837126872074
2.0,4,1,4,0.6200873362445414,57.0,0.16772683163415777
0.3,4,3,1,0.6136101499423299,56.0,0.10672029076343247
0.74,4,4,3,0.6075085324232082,57.0,0.13929839512824813
1.2,3,5,1,0.5821325648414986,59.0,0.14272892144685312
1.54,4,4,3,0.6095110515740121,56.0,0.16986585432946447
0.81,4,0,4,0.6230058774139379,57.0,0.13589984043566367
0.57,4,4,5,0.6057781919850885,56.0,0.13834132561487578
1.01,3,0,4,0.6300078554595443,55.0,0.1472364319654063
1.07,2,3,2,0.6306027820710973,59.0,0.14207897122842678
2.0,3,6,1,0.616329036218539,59.0,0.16205183205642665
0.3,2,5,4,0.629976580796253,57.0,0.10966168120356024
0.54,4,3,4,0.613614573346117,57.0,0.12699319362043546
0.32,4,5,3,0.6167800453514739,56.0,0.11352109086926845
1.24,4,3,6,0.6216412490922295,56.0,0.1627418320597609
0.34,3,4,3,0.5917030567685589,60.0,0.11159925053717851
1.2,4,0,1,0.6163982430453879,56.0,0.14841701822902237
2.25,1,0,2,0.623798076923077,61.0,0.15549912112790024
0.79,2,4,2,0.6268146883005977,60.0,0.1309308587508255
0.34,2,4,3,0.623318385650224,57.0,0.11315465366884711
0.7,2,5,2,0.6027633851468048,58.0,0.13096703570239973
2.31,3,1,1,0.588235294117647,58.0,0.16487155354934757
0.73,4,0,2,0.612736660929432,57.0,0.13116003731004675
1.06,2,3,7,0.6116207951070337,57.0,0.15481468389561032
0.9,1,5,3,0.641914191419142,59.0,0.13949643494654662
0.7,4,5,4,0.6102877070619007,56.0,0.14237518677209468
1.51,3,2,4,0.609706083390294,60.0,0.1525419259952626
1.83,2,5,1,0.6203821656050956,57.0,0.16195009031825
0.34,3,1,4,0.6095661846496108,60.0,0.10368078404198196
1.2,2,1,4,0.6259314456035767,59.0,0.14564734083131892
0.56,4,5,3,0.6091846298031866,56.0,0.13244767593549595
0.3,4,3,6,0.6152073732718895,55.0,0.11846206309256238
1.52,2,2,4,0.5978695073235686,57.0,0.15936006144917378
1.04,4,4,5,0.6220169361046959,56.0,0.1592286289209567
1.0,3,2,2,0.6223612197028929,60.0,0.13814017295715555
0.4,4,3,2,0.6176470588235294,57.0,0.11726702262082818
1.03,4,3,1,0.6169230769230769,55.0,0.14977465889036295
0.58,3,5,2,0.6210131332082551,58.0,0.12734346661074353
0.54,4,3,6,0.6184586108468125,55.0,0.13634407997315434
1.21,2,6,1,0.6227810650887574,59.0,0.14506453656641816
0.51,4,3,7,0.6112185686653772,56.0,0.13405181833855834
0.31,4,2,3,0.6217142857142858,55.0,0.1156075375597279
2.0,0,1,1,0.6778350515463918,57.0,0.15982242412746997
1.25,2,5,1,0.6083213773314203,55.0,0.15531702218009583
0.7,2,4,2,0.636604774535809,55.0,0.13770618546586808
0.51,2,5,2,0.613880742913001,58.0,0.12169088773158364
0.5,4,2,3,0.6124031007751938,56.0,0.1266108361120497
0.58,4,5,3,0.6194029850746269,56.0,0.1301081619315851
0.31,4,1,3,0.6102857142857143,57.0,0.10607150630973261
0.9,1,6,2,0.6244864420706655,63.0,0.12918443560417842
0.37,3,5,3,0.588865096359743,61.0,0.11236444119208999
1.0,0,0,0,0.6511254019292605,59.0,0.1256585859034863
0.32,2,2,4,0.6301369863013698,57.0,0.10980201480111296
2.03,4,1,2,0.6293532338308457,57.0,0.16567005153773418
0.45,0,3,4,0.6631467793030623,56.0,0.12218715006300537
0.32,4,6,3,0.6174801362088537,55.0,0.12430443137314645
