carat,cut,color,clarity,depth,table,price_SQRT
1.01,4,3,5,0.6196078431372549,58.0,2.9893143026453406
0.92,3,4,2,0.6264090177133654,59.0,2.868623363217974
1.01,3,3,4,0.6261682242990654,59.0,2.9629377313740495
0.3,2,3,2,0.601156069364162,58.0,2.4541801074900755
1.5,1,4,3,0.6355400696864111,59.0,3.050409808533929
0.56,4,4,3,0.6163996229971725,55.0,2.7298351598585584
0.7,1,4,2,0.6003460207612457,62.0,2.783163667483463
0.7,1,5,1,0.6369313113291704,55.0,2.7924899283614257
1.35,0,1,3,0.616140350877193,62.0,2.9797650914124088
1.3,3,4,3,0.6036671368124119,59.0,3.0333150182597257
1.21,4,3,5,0.6125730994152048,57.0,3.0440105124654218
1.38,4,4,6,0.6294200848656294,56.0,3.1109484084439587
1.38,3,2,4,0.6096033402922755,60.0,2.980939449234083
0.9,3,3,2,0.627450980392157,59.0,2.8698432012916664
0.47,2,3,6,0.6055226824457594,55.0,2.735690040922034
0.31,2,5,3,0.6173410404624279,58.0,2.5538206671573476
0.41,3,5,4,0.6066945606694562,59.0,2.633818520703353
1.02,3,5,3,0.583522297808012,57.0,2.972036338943385
2.0,3,2,2,0.5819277108433735,60.0,3.133528362724678
0.71,2,5,3,0.6329787234042552,59.0,2.824889378365107
1.0,3,5,6,0.6033690658499234,54.0,3.0371038836365147
0.3,4,4,3,0.6196531791907516,54.0,2.530810146968753
0.3,4,4,3,0.6207701283547258,55.0,2.530810146968753
0.73,4,4,4,0.6289198606271776,56.0,2.8372521918222215
0.8,2,5,2,0.6305084745762711,57.0,2.8460498941515415
1.25,4,2,3,0.6217391304347826,57.0,2.9839571042493223
0.51,3,3,3,0.6234021632251721,59.0,2.709797040370367
1.31,3,1,4,0.5847871598046058,60.0,2.9690065678607045
0.32,4,6,3,0.6218678815489749,56.0,2.5750728145044754
1.2,2,3,1,0.6174103877103145,59.0,2.935302369433173
0.7,1,6,6,0.6099912357581069,61.0,2.896722285618696
0.4,2,5,3,0.6124604012671595,60.0,2.610747019532915
1.24,2,3,3,0.5914893617021276,59.0,2.9991665508937646
0.32,2,3,5,0.6090909090909091,61.0,2.5676837811537463
1.5,3,3,1,0.6195054945054945,62.0,3.001832773490222
1.03,4,5,4,0.6201550387596899,57.0,3.0104816890325043
0.51,3,5,2,0.6146341463414634,58.0,2.7153268679847735
0.58,4,4,3,0.6240601503759398,57.0,2.7375171232341176
0.9,2,3,3,0.6319218241042345,58.0,2.9015513092137453
0.91,2,3,2,0.6308068459657702,63.0,2.853944638566067
0.43,0,5,3,0.604887983706721,59.0,2.647451604845686
0.54,4,3,5,0.6140684410646388,55.0,2.764959312539698
0.52,4,5,2,0.6164251207729468,55.0,2.7109039082933206
1.51,0,0,2,0.6335403726708075,60.0,2.9748949561287032
0.29,2,5,4,0.6224852071005917,55.0,2.513762120806183
1.1,3,6,3,0.581737849779087,57.0,3.0136356780473648
0.36,3,2,2,0.6298342541436464,55.0,2.5444056280396805
0.32,4,4,5,0.6210045662100457,55.0,2.585536694769579
0.71,4,5,4,0.6214099216710183,53.0,2.8273662656260155
0.58,4,4,4,0.6192703461178671,56.0,2.776328510821441
1.03,2,2,1,0.6227730441518202,57.0,2.8911935251726057
1.2,3,4,2,0.6289962825278811,58.0,2.9614185789921694
2.02,0,3,0,0.6573069559668157,57.0,2.959053902854762
1.0,3,5,4,0.6143079315707621,58.0,2.9852973051272467
0.41,1,2,6,0.6257928118393234,62.0,2.606338427756457
1.75,4,1,3,0.6101477199743096,56.0,3.0678983033992506
0.42,4,3,7,0.6217616580310882,54.0,2.6761913235043564
1.2,4,2,2,0.6250917094644167,56.0,2.969174969583302
0.32,2,2,1,0.6180159635119726,55.0,2.4492856101320646
0.51,4,6,6,0.6167315175097275,56.0,2.8170906978654413
0.3,4,4,6,0.6245614035087719,55.0,2.5888221259870288
0.33,4,4,7,0.6219239373601788,53.0,2.6199236630100504
0.73,2,6,2,0.6017094017094018,56.0,2.815315257657657
0.35,4,5,7,0.6138613861386139,56.0,2.662329806766998
1.02,4,4,2,0.6007604562737644,59.0,2.936153946917634
1.71,2,1,1,0.6265697290152017,58.0,3.0154601638887555
0.81,1,3,1,0.5921696574225122,64.0,2.795353287153522
0.71,4,5,3,0.6100519930675911,55.0,2.821347195933177
0.93,3,5,2,0.6276083467094703,56.0,2.909295447354909
1.22,3,1,2,0.6265590608950844,58.0,2.937856361362822
0.31,4,2,2,0.626865671641791,56.0,2.5201190448072093
1.04,4,1,2,0.6304347826086957,56.0,2.8856541719339828
0.23,2,3,4,0.6218274111675127,55.0,2.4431536996267753
1.28,4,3,4,0.6209386281588447,57.0,3.0369392486515103
0.71,4,2,4,0.61792863359443,55.0,2.842534080710379
0.31,2,5,2,0.6339181286549707,55.0,2.5453879861427806
0.33,3,6,2,0.6011173184357542,59.0,2.5805038267749185
0.52,2,3,4,0.6226964112512124,58.0,2.7195587877448064
0.32,4,1,2,0.6238532110091745,57.0,2.463331078032346
1.15,4,3,3,0.6162962962962963,55.0,2.9889797590482274
0.6,4,4,5,0.6233766233766233,56.0,2.8076680715497693
0.57,4,4,4,0.6096654275092935,56.0,2.7736257858622526
2.07,3,1,3,0.6117216117216118,58.0,3.1333687941255812
0.52,4,4,3,0.600767754318618,62.0,2.7384302072537836
0.9,3,3,4,0.6267432321575062,60.0,2.898792852205897
1.14,2,1,3,0.6245297215951845,59.0,2.9108418026406038
0.34,4,3,2,0.6186252771618626,55.0,2.5083859352181035
1.0,2,5,3,0.6292490118577075,59.0,2.9563490998188966
0.41,4,4,3,0.6178010471204188,56.0,2.6
1.72,3,2,2,0.6196078431372549,57.0,3.0222508168581905
0.71,4,5,2,0.6125970664365833,57.0,2.8110496260293947
2.11,2,3,1,0.6217870257037944,60.0,3.113197712963313
1.17,4,2,1,0.6227810650887574,57.0,2.922156737753812
1.03,2,2,2,0.634600465477114,53.0,2.903101789465881
0.75,2,3,2,0.6092150170648465,58.0,2.8003571200830795
1.09,4,4,4,0.6166666666666667,57.0,3.0124740662784135
0.34,2,3,5,0.6226203807390818,59.0,2.5704085278414404
1.5,2,1,3,0.5838926174496644,61.0,3.0111459612579394
1.7,4,2,0,0.6131767775603392,55.0,2.9604053776467842
1.0,1,3,2,0.6217697729052467,63.0,2.934109745732085
0.31,2,1,6,0.5774336283185841,62.0,2.5333771926027913
0.32,4,2,5,0.6166097838452788,56.0,2.5434228905158496
2.39,3,2,2,0.6059199071387115,58.0,3.118012187275733
1.51,4,0,3,0.6202185792349727,56.0,3.0023324266310016
0.51,4,5,6,0.611969111969112,54.7,2.810338057956729
0.42,3,5,2,0.6281512605042018,59.0,2.6267851073127395
0.9,2,5,3,0.6272285251215559,56.0,2.913417237540823
2.07,4,0,5,0.6273787599754451,54.0,3.1173706869732385
0.41,3,3,4,0.6264550264550265,58.0,2.620686932847951
0.36,4,2,2,0.6142076502732241,56.0,2.55499510762741
2.01,3,5,1,0.6195786864931846,61.0,3.1226591232473644
1.09,2,1,1,0.6255707762557078,57.0,2.903446228191595
0.83,3,6,2,0.622185154295246,60.0,2.8488594208911047
0.5,3,4,5,0.6271018793273986,56.0,2.7557213211789033
0.51,3,2,3,0.608695652173913,60.0,2.6630809225406575
0.34,1,2,6,0.6320541760722348,58.0,2.5793410011086166
0.36,4,5,3,0.6179039301310044,56.0,2.6182054923172093
0.44,4,6,6,0.6097560975609756,57.0,2.781366570590795
0.52,2,5,3,0.6276803118908382,55.0,2.7186393655650614
0.92,1,5,2,0.636734693877551,57.0,2.88773267460823
1.0,2,5,1,0.6320754716981131,56.0,2.869320477046787
1.01,1,5,1,0.5665171898355755,61.0,2.896894889359985
0.71,1,3,3,0.6395759717314488,55.0,2.8041041350135343
0.47,0,3,2,0.5836575875486381,60.0,2.6438608132804573
0.32,4,4,6,0.6153846153846154,56.0,2.6009613607279904
0.62,4,6,4,0.6099547511312217,57.0,2.8016066818880914
0.67,3,5,2,0.5916230366492147,61.0,2.7486360253769506
0.26,4,4,7,0.6085918854415273,55.0,2.5775957790157866
1.72,2,4,2,0.6319947333772218,61.0,3.085287668921652
0.4,4,5,2,0.631803628601921,56.0,2.55499510762741
0.31,3,6,5,0.6169724770642202,58.0,2.6260236099471763
0.5,3,4,3,0.6211671612265085,58.0,2.7223151911562335
0.31,4,3,6,0.6210045662100456,53.0,2.5828279075463003
0.31,4,5,3,0.623705408515535,53.0,2.542636427018224
1.07,3,3,1,0.5849624060150376,61.0,2.8915393824051576
1.11,2,2,3,0.6244343891402714,58.0,2.9330871108782297
1.01,2,4,1,0.6332288401253918,57.0,2.8924038445555973
0.7,3,3,2,0.6175687666370896,59.0,2.7729046142988762
2.17,4,1,2,0.6039309112567005,56.0,3.12313944613429
0.51,2,5,4,0.5811320754716981,60.0,2.71422180375886
0.54,4,2,3,0.6190476190476191,56.0,2.6860752037126585
0.41,4,3,4,0.6161934805467929,57.0,2.620686932847951
1.15,3,5,1,0.6238805970149253,58.0,2.9074043406447614
1.03,3,2,2,0.6247086247086246,59.0,2.9228410836034175
0.76,4,3,1,0.621160409556314,54.0,2.7694764848252458
0.3,3,4,3,0.6219081272084807,60.0,2.5795348417883406
0.91,2,1,3,0.6146419951729686,58.0,2.879756934187328
0.9,4,2,4,0.6183574879227053,56.0,2.8880789462893843
1.01,0,3,1,0.6854304635761589,63.0,2.8393661264444217
0.3,4,6,3,0.5945330296127561,56.0,2.531205246517951
1.0,1,4,2,0.6402535657686212,57.0,2.8984478604936124
0.3,2,6,4,0.5804274465691789,62.0,2.5497058653891824
0.33,4,5,3,0.6102449888641426,55.0,2.569824896758532
0.5,4,3,2,0.6023166023166023,57.0,2.7435378619585333
0.41,4,2,2,0.6280295047418336,56.0,2.602883016964074
1.52,2,0,2,0.599195710455764,57.0,2.992824752637548
0.32,4,6,3,0.612756264236902,56.0,2.6227847795806656
0.96,4,2,1,0.6213438735177866,57.0,2.8889444439102667
1.11,4,0,4,0.6168782673637042,57.0,2.913417237540823
0.7,2,2,2,0.632888888888889,58.0,2.7613402542968153
2.2,3,3,1,0.6047619047619048,60.0,3.1103054512378683
0.34,3,1,6,0.6244343891402715,59.0,2.5861167800391383
1.01,3,3,5,0.6167056986729118,59.0,2.9863020610782156
0.81,4,3,4,0.6161532056619484,56.0,2.876629972728505
1.87,4,2,4,0.5967540574282147,60.0,3.1280984639234104
0.72,4,2,2,0.6196692776327241,57.0,2.786933798998462
0.5,1,5,2,0.642,59.0,2.655560204551951
1.0,4,5,3,0.6162246489859594,57.0,2.9656365252673833
1.28,1,1,3,0.5821529745042493,64.0,2.9289930010158782
1.39,4,5,3,0.6076124567474048,57.0,3.0610455730027932
1.57,3,2,3,0.6103723404255319,59.0,3.057286378473564
2.02,4,1,1,0.6264009962640099,56.0,3.0377623343507305
2.05,2,3,2,0.6341463414634148,58.0,3.071644510681534
0.25,2,6,4,0.6212871287128713,60.0,2.4527535546809425
0.34,4,3,7,0.6131868131868131,55.0,2.623166026007504
0.7,3,5,1,0.6064291920069504,58.0,2.793027031734566
0.33,3,1,3,0.6108597285067874,59.0,2.4774987386475096
1.72,3,2,3,0.6125892277741726,59.0,3.0836666486505964
0.31,2,6,3,0.6157354618015964,55.0,2.5573423705088842
0.34,3,1,3,0.6184649610678531,58.0,2.533179819910146
0.7,2,6,4,0.6343216531895778,59.0,2.8296642910423135
1.74,4,1,1,0.6164828033744322,57.0,3.0154601638887555
0.42,4,1,7,0.6204756980351603,54.0,2.620686932847951
0.41,2,6,6,0.6194503171247357,60.0,2.6883080180663823
1.14,4,4,6,0.6161841128433557,57.0,3.0220853727186463
1.55,4,1,2,0.6246612466124661,54.8,3.0196026228628163
0.3,3,2,6,0.6114352392065344,61.0,2.5899806949087476
0.9,4,0,3,0.6129032258064515,57.0,2.8386616564853235
1.06,3,3,4,0.6197398622800305,58.0,2.9785902705810345
0.32,4,2,3,0.6131221719457014,55.0,2.5444056280396805
2.0,3,2,1,0.6069221260815822,60.0,3.1056400306539067
1.0,4,2,3,0.6247049567269866,58.0,2.9079202189881346
1.04,3,2,2,0.6221877424359968,56.0,2.8930952282978866
1.08,4,6,1,0.6166666666666667,57.0,2.9300170647967225
1.51,2,4,6,0.6259437199725463,59.0,3.1368774282716245
0.3,2,6,2,0.6233766233766235,59.0,2.512767398706056
1.01,1,0,1,0.59472049689441,62.0,2.868971941305805
0.32,4,4,6,0.6231386025200458,56.0,2.626404386228442
2.01,1,3,2,0.6388174807197944,60.0,3.1284181306212893
0.74,4,3,4,0.6093617021276596,55.0,2.8632149762111823
1.0,2,4,3,0.6159813809154383,56.0,2.9499152530199915
0.4,3,3,2,0.5832471561530507,62.0,2.589208373229161
1.05,4,3,3,0.6105585309869931,57.0,2.9347913043349436
0.9,1,3,2,0.5773524720893143,65.0,2.8649607327151974
0.31,3,5,7,0.6102857142857143,59.0,2.6393180937507323
0.54,4,1,2,0.6209523809523809,54.0,2.638749703931769
0.23,2,5,6,0.5985221674876847,55.0,2.55440795488896
1.02,2,5,3,0.5914634146341463,60.0,2.96968011745373
0.4,3,6,1,0.6207627118644067,60.0,2.5982686543157927
0.3,2,6,2,0.6213364595545133,58.0,2.512767398706056
1.07,3,2,1,0.6122137404580151,60.0,2.896894889359985
0.43,4,5,5,0.6079836233367452,57.0,2.6396969523034266
2.04,2,0,4,0.6258503401360543,58.0,3.0958036113422955
1.56,4,3,3,0.6128170894526034,56.0,3.0925717453278265
0.39,3,3,3,0.5976768743400213,61.0,2.6168683574073803
0.53,4,5,4,0.6174496644295303,55.6,2.7586228448267445
0.9,2,4,1,0.6136546184738956,57.0,2.8576213884977837
0.57,4,4,6,0.6251180358829084,56.0,2.809626309671804
0.41,4,3,3,0.6136125654450262,55.0,2.591910492281707
1.01,2,5,3,0.6334125098970705,60.0,2.9634439424426438
0.5,3,3,4,0.6,59.0,2.711457172813172
0.5,3,5,3,0.607421875,59.0,2.714037582643247
1.0,4,3,3,0.5888634630053394,60.0,2.956010825419961
1.5,2,1,4,0.6039268788083955,59.0,3.0308414673156365
1.01,3,6,2,0.6170886075949367,62.0,2.9359836511806394
1.04,4,3,3,0.5939849624060151,58.0,2.957363690857112
0.9,3,6,2,0.5952000000000001,57.0,2.865833212174079
0.7,1,2,1,0.6149732620320857,63.0,2.7475443581496553
1.08,3,4,2,0.6102719033232629,59.0,2.9342801502242417
0.73,4,5,1,0.6209887250650477,56.0,2.794816630836449
1.01,4,2,2,0.621875,57.0,2.9127306775601483
0.28,2,4,3,0.6272617611580218,58.0,2.487569094517778
1.21,4,3,4,0.6259204712812961,56.0,3.0133038346638727
0.91,1,1,3,0.642504118616145,58.0,2.821347195933177
1.01,3,3,7,0.6133540372670807,58.0,2.983789536813882
1.06,2,4,3,0.6273006134969326,55.0,2.966310840084026
0.3,1,3,3,0.6307151230949589,56.0,2.5029982021567654
1.23,3,6,2,0.6260997067448679,58.0,2.9918221872297157
0.9,3,4,1,0.6049879324215607,57.0,2.8665310045419012
0.41,4,1,3,0.6116910229645095,56.0,2.6385602134497517
0.55,4,4,2,0.6155303030303031,56.0,2.7292856208172864
0.8,2,2,2,0.6300675675675675,57.0,2.8298409849318387
0.31,3,5,4,0.601589103291714,58.0,2.6168683574073803
0.9,2,6,2,0.6115166261151662,60.0,2.8956864471140515
0.34,4,5,3,0.6177777777777778,57.0,2.5583197610932062
1.29,4,4,4,0.6072186836518048,57.0,3.0533588062984016
0.58,4,3,3,0.6192703461178671,55.0,2.7338617375427017
0.92,3,0,2,0.6290322580645162,58.0,2.8209927330640183
1.63,4,4,4,0.6155878467635403,57.0,3.1317726609701415
0.7,2,1,6,0.5953408110440035,58.0,2.7960686686846588
0.7,4,5,3,0.6101987899740708,56.0,2.850087717948344
0.51,2,5,7,0.6330365974282889,58.0,2.825066370901753
1.37,4,1,3,0.6127006280530355,56.0,2.9871390995398928
0.52,3,3,3,0.6241545893719805,56.0,2.7134848442547086
1.24,4,2,2,0.6246376811594202,56.0,2.9521178838251023
1.0,4,5,0,0.6298342541436465,57.0,2.8495613697550013
0.9,3,6,2,0.6270358306188925,56.0,2.8925767059837844
1.01,1,1,1,0.6258935663224782,59.0,2.8514908381406383
1.51,4,6,3,0.6207366984993179,58.0,3.1095015677757747
1.03,2,6,1,0.6372934697088906,56.0,2.90327401393668
0.26,4,3,4,0.6211936662606576,55.0,2.483948469674844
0.27,2,3,5,0.6201923076923077,56.0,2.4945941553687647
0.76,2,2,2,0.6327586206896552,58.0,2.8037474921968277
0.4,2,3,2,0.6109936575052853,61.0,2.5600781238079438
0.31,4,3,4,0.6206896551724139,55.0,2.5859234327411937
0.56,4,3,2,0.6253574833174451,56.0,2.6832815729997477
0.65,4,6,5,0.6063829787234042,57.0,2.8915393824051576
0.54,3,6,3,0.6159695817490495,55.0,2.748817927764587
1.04,4,2,1,0.6049004594180706,57.0,2.870365830342885
1.72,3,1,3,0.5830164765525981,61.0,3.0558141304732525
0.33,3,4,3,0.6083052749719416,58.0,2.598076211353316
1.07,3,3,3,0.6253822629969419,57.0,2.9666479400158017
0.38,4,5,1,0.6216505894962486,54.1,2.538306522073329
0.9,3,4,1,0.588703261734288,59.0,2.8712366673612957
0.53,4,5,3,0.6130268199233716,55.0,2.7391604553220317
0.4,4,3,7,0.620253164556962,57.0,2.6615784790233032
1.07,2,3,1,0.6294881588999236,59.0,2.8932680484186046
1.01,2,3,2,0.6320754716981132,57.0,2.88773267460823
1.73,2,1,4,0.6221349050425672,59.0,3.072132809629167
0.93,4,5,3,0.624203821656051,56.0,2.9318935860634507
1.51,2,5,1,0.6327526132404181,58.0,2.9923235119217977
0.3,4,2,7,0.6178861788617886,55.0,2.6307793522072505
0.3,4,4,7,0.6207701283547258,57.0,2.605187133393684
0.31,1,1,4,0.6346604215456675,57.0,2.4883729623993265
1.01,2,1,4,0.6306729264475743,56.0,2.8854808957953613
0.7,4,5,3,0.6148471615720524,57.0,2.8284271247461903
0.32,4,2,6,0.619750283768445,54.0,2.5616400996236766
0.81,3,6,1,0.5918032786885246,57.0,2.817977998494665
0.9,1,2,4,0.6407927332782825,57.0,2.889809682314737
1.71,3,2,5,0.6139896373056996,59.0,3.098063911542175
1.21,4,0,2,0.6190823015294974,57.0,2.91736182192062
1.06,4,5,2,0.6164383561643835,56.0,2.943637205907005
0.56,4,3,2,0.6125116713352007,54.0,2.693696345173301
1.5,4,4,3,0.6139283299526708,55.0,3.0925717453278265
1.22,4,3,2,0.6160583941605839,57.0,2.964624765463582
0.34,4,3,3,0.621773288439955,57.0,2.5768197453450252
0.33,2,3,4,0.6288308740068106,57.0,2.5497058653891824
1.06,4,4,5,0.6211656441717791,57.0,3.0166206257996713
1.04,2,4,1,0.631578947368421,58.0,2.8804513535208334
0.57,3,4,3,0.5949953660797035,60.0,2.73367883995176
0.77,2,1,4,0.6263829787234043,55.0,2.797141397927534
1.09,4,2,2,0.6239638281838734,55.0,2.9108418026406038
0.36,4,5,4,0.6170678336980305,56.0,2.597691282658507
1.0,3,6,1,0.5833968012185835,61.0,2.9049956970708237
0.64,4,3,5,0.6185752930568079,56.0,2.8032124428947585
1.02,3,4,4,0.6203125,59.0,2.9868043123043733
2.01,3,3,2,0.6251556662515565,58.0,3.1240998703626617
1.04,3,4,2,0.6153846153846154,59.0,2.91032644217105
0.35,4,6,6,0.6140350877192982,55.0,2.7243347811897127
0.33,1,1,2,0.6356413166855847,57.0,2.5197222069109126
0.54,3,1,5,0.6091081593927894,59.0,2.751908428709066
0.35,2,3,7,0.6220735785953179,58.0,2.6364749192814254
0.5,2,6,3,0.6277227722772277,60.0,2.719191056178289
1.7,2,2,1,0.6378162450066578,55.0,3.0306764921383476
0.81,2,1,3,0.6399317406143346,60.0,2.8117610140266187
0.61,4,4,1,0.6103542234332424,56.0,2.6733873643750172
0.41,4,3,3,0.6155440414507773,54.0,2.608064416382387
1.01,0,3,2,0.6039525691699605,62.0,2.9058561561095897
0.71,4,3,5,0.6074201898188093,57.0,2.8201063809721787
1.35,4,0,2,0.6226950354609929,57.0,2.957194616524249
1.52,0,3,3,0.5536062378167641,66.0,3.0448316866454213
1.75,3,4,3,0.6136950904392765,58.0,3.121217711086492
0.35,4,4,3,0.6212952799121845,56.0,2.5612496949731396
1.66,4,2,7,0.6153846153846153,57.0,3.0993547715613325
1.01,2,3,2,0.6274509803921569,58.0,2.9260895406668608
2.22,4,3,1,0.6253758268190018,54.0,3.1221787264665037
0.7,4,5,3,0.616593886462882,56.0,2.8282503425262764
1.0,2,4,2,0.6277602523659306,59.0,2.9132456127144515
1.21,4,4,7,0.6284032376747608,56.0,3.106122985330748
0.34,3,5,5,0.6266968325791855,59.0,2.627356085497358
0.33,2,3,1,0.6019845644983461,56.0,2.4760856204905357
1.51,3,1,1,0.5970548862115127,59.0,2.9888124732073775
0.31,1,5,2,0.6386946386946388,56.0,2.5097808669284256
0.32,3,5,1,0.6115515288788222,58.0,2.5211108662651074
1.2,4,1,3,0.6263982102908278,57.0,2.912902332725902
1.06,4,4,2,0.6110689916603488,55.0,2.9135888522576416
0.3,3,0,4,0.6298472385428908,59.0,2.495395760195164
0.4,4,4,4,0.6107030430220356,56.0,2.637612556839992
0.3,4,6,2,0.6222222222222222,56.0,2.512767398706056
0.57,3,4,3,0.619718309859155,54.0,2.73367883995176
1.0,3,4,1,0.6151419558359621,60.0,2.894131994225557
0.54,3,1,7,0.5883458646616541,61.0,2.7413500323745597
0.74,3,5,4,0.6111587982832619,58.0,2.8548204847240397
0.3,4,4,3,0.6025200458190149,57.0,2.5183327818221324
1.22,3,3,3,0.6122448979591838,58.0,2.992156413023891
0.41,3,4,4,0.6113445378151261,58.0,2.629638758460941
0.7,2,3,1,0.5896551724137931,62.0,2.8218788067526925
1.2,3,4,3,0.6280623608017818,59.0,3.0167863696324275
1.36,4,3,4,0.6095505617977528,56.0,3.0422031490352515
0.3,3,5,3,0.6261682242990656,58.0,2.595765782962708
1.2,2,1,2,0.6312640239341809,59.0,2.9197602641312868
1.12,3,5,1,0.6299924642049736,61.0,2.8889444439102667
0.4,3,3,2,0.5925155925155925,59.0,2.608064416382387
1.5,2,4,4,0.605245460659045,55.0,3.1070886694782303
0.36,3,6,3,0.6045503791982665,58.0,2.6453733195902616
0.32,4,6,4,0.6105499438832772,56.0,2.5614449047363874
1.06,4,4,0,0.6184310738766184,55.0,2.8588459209967927
1.5,1,1,4,0.5790884718498659,60.0,3.0319960422137755
0.4,3,4,2,0.6116402116402118,58.0,2.56963032360688
0.9,2,3,1,0.635024549918167,57.0,2.8490349243208657
0.71,2,2,5,0.6248896734333628,56.0,2.8037474921968277
0.53,2,6,6,0.6131805157593124,55.0,2.8467525357852934
0.24,4,1,5,0.6146220570012392,56.0,2.5019992006393608
0.9,4,3,2,0.6252019386106624,55.0,2.890847626562147
0.9,2,2,5,0.635024549918167,55.0,2.9171904291629644
0.42,4,5,3,0.6229166666666668,55.0,2.632679243660344
0.7,3,4,4,0.6080843585237259,62.0,2.8218788067526925
0.92,3,1,4,0.6144,58.0,2.867577374718946
0.51,2,5,3,0.5996131528046422,57.0,2.7101660465735304
0.7,2,4,2,0.5839793281653747,63.0,2.7620644453017382
1.01,4,4,2,0.6225374310480694,55.0,2.8915393824051576
0.71,4,5,3,0.6176727909011374,57.0,2.806243040080456
0.7,2,4,4,0.599483204134367,60.0,2.817977998494665
1.01,1,5,2,0.6364359586316627,57.0,2.9267729669381604
1.02,4,3,3,0.625585023400936,58.0,2.947032405658275
0.32,4,6,1,0.6264236902050113,56.0,2.483545852204062
1.18,4,0,4,0.6171932402645114,56.0,2.924551247627574
1.16,3,6,1,0.6251874062968515,60.0,2.9230121450312176
0.71,4,5,3,0.6190061028770707,56.0,2.84657689163669
1.04,2,2,1,0.6292834890965732,57.0,2.8977577538503803
0.44,4,6,4,0.6234567901234568,55.0,2.6681454233230992
0.56,2,3,4,0.6026119402985075,56.0,2.725802634087802
1.03,4,3,4,0.6129032258064516,56.0,2.990317708873089
0.32,2,6,3,0.5882352941176471,59.0,2.543816031084009
0.72,4,2,4,0.6137931034482759,56.0,2.8294875861187303
1.66,3,5,1,0.6262491672218521,58.0,3.0436819807594877
0.42,4,3,6,0.6124999999999999,57.0,2.659323222175146
1.51,4,2,7,0.6270491803278688,56.0,3.070504844484047
0.41,3,3,4,0.6252631578947369,59.0,2.620686932847951
1.67,4,4,1,0.623768877216021,54.0,3.0554868679148335
