carat,cut,color,clarity,depth,table,price
1.0,Good,F,SI2,0.5666666666666668,60.0,8.258
0.7,Premium,H,SI1,0.6112084063047285,58.0,7.776
0.56,Ideal,G,VVS1,0.6231060606060607,55.0,7.628
1.0,Premium,E,VS2,0.615144418423107,58.0,8.795
1.31,Good,G,SI2,0.6379310344827587,56.0,8.49
1.72,Very Good,J,VS2,0.609254498714653,61.0,9.257
0.41,Ideal,F,VS1,0.6064382139148494,57.0,6.915
0.41,Ideal,G,IF,0.6165099268547545,56.0,7.22
0.7,Very Good,I,VS2,0.6297948260481712,60.0,7.532
1.01,Fair,G,SI1,0.6517213771016814,57.0,8.004
0.51,Ideal,G,VVS1,0.6167315175097275,56.0,7.567
0.51,Ideal,G,SI1,0.6170212765957447,54.0,7.12
0.7,Very Good,E,VS2,0.6020942408376964,62.0,7.953
0.4,Premium,F,VVS1,0.6021052631578947,59.0,7.141
0.32,Ideal,I,VVS1,0.6248574686431015,55.0,6.378
0.73,Premium,F,SI1,0.6194995685936152,60.0,7.826
0.4,Premium,I,SI1,0.5981308411214954,57.0,6.64
0.4,Ideal,G,VVS1,0.6166842661034847,56.0,7.0
1.51,Very Good,I,SI2,0.5998663994655979,59.0,8.967
0.41,Premium,F,VS2,0.6031088082901556,60.0,7.009
0.51,Very Good,E,VS2,0.6361829025844931,59.0,7.363
0.7,Ideal,D,VVS2,0.6155187445510026,56.0,8.62
1.01,Good,G,SI1,0.6362204724409449,57.0,8.449
0.39,Premium,I,VVS1,0.6147278548559231,59.0,6.711
0.3,Good,E,SI1,0.635933806146572,57.0,6.515
0.33,Ideal,I,IF,0.6223224351747462,56.0,6.792
1.01,Very Good,F,SI2,0.6004583651642476,59.0,8.393
0.38,Ideal,F,IF,0.6219382321618743,54.0,7.114
0.7,Very Good,F,SI1,0.5912596401028278,59.0,7.731
0.38,Very Good,D,VS2,0.6163793103448275,59.0,6.838
0.7,Fair,F,SI2,0.582102519548219,66.0,7.56
0.33,Ideal,E,VS2,0.6257110352673493,57.0,6.583
0.37,Premium,D,VVS1,0.6142241379310345,58.0,7.041
2.0,Ideal,I,SI1,0.6300686213349969,59.0,9.63
2.02,Premium,I,SI2,0.6288916562889164,60.0,9.546
0.56,Premium,F,VS2,0.5962616822429907,58.0,7.483
0.5,Very Good,D,VS2,0.6123650637880275,55.0,7.428
0.9,Ideal,E,SI2,0.617741935483871,56.0,8.47
1.1,Very Good,I,SI1,0.6265243902439024,58.0,8.379
0.71,Premium,D,SI1,0.6069906223358909,58.0,7.959
1.57,Very Good,I,VS2,0.6021220159151194,58.0,9.153
1.75,Very Good,H,VS1,0.6332453825857519,56.0,9.572
2.45,Ideal,F,SI2,0.6192952050837666,55.0,9.716
2.01,Premium,G,SI2,0.5902232951116475,60.0,9.725
0.64,Ideal,F,VS2,0.6225045372050817,56.0,7.691
1.39,Premium,I,SI1,0.620979020979021,57.0,8.809
1.01,Ideal,F,I1,0.6220839813374806,54.0,8.143
0.44,Premium,E,VS2,0.6040816326530611,58.0,6.911
0.72,Ideal,F,VS1,0.61792863359443,56.0,8.157
0.7,Fair,H,VS2,0.5697278911564626,58.0,7.591
1.0,Good,H,SI2,0.5791090629800307,62.0,8.432
2.29,Premium,J,IF,0.6139315230224323,60.0,9.822
1.16,Good,H,SI1,0.6398786959818044,58.0,8.644
0.92,Good,D,SI2,0.6029992107340173,61.0,8.254
0.34,Premium,J,VS2,0.623463687150838,60.0,6.033
0.31,Very Good,F,VS2,0.6143187066974596,55.0,6.438
0.33,Ideal,D,VS2,0.6071428571428571,57.0,6.661
0.27,Very Good,F,IF,0.5936395759717314,61.0,6.34
0.3,Very Good,I,SI1,0.6220657276995305,57.0,5.976
0.34,Good,E,SI1,0.6327683615819207,56.0,6.39
0.77,Premium,E,SI1,0.6091370558375635,58.0,7.971
1.32,Premium,J,SI2,0.6118980169971672,59.0,8.333
0.33,Ideal,H,VS2,0.6104328523862376,55.0,6.29
1.02,Good,I,SI2,0.5709969788519637,62.0,8.114
1.14,Ideal,G,IF,0.5903790087463557,59.0,9.43
1.73,Premium,H,SI1,0.6242622950819672,58.0,9.399
0.3,Very Good,F,SI1,0.628235294117647,56.0,6.215
0.9,Premium,I,SI1,0.6297520661157026,58.0,7.959
0.53,Ideal,F,VVS2,0.622478386167147,54.0,7.685
0.3,Ideal,H,IF,0.6222732491389207,54.0,6.639
1.01,Premium,I,SI2,0.6292490118577075,58.0,8.149
1.21,Ideal,E,SI1,0.6228070175438596,56.0,8.866
1.11,Premium,I,VS2,0.6035502958579883,58.0,8.506
1.5,Very Good,E,VS2,0.6209732693625771,60.0,9.591
1.14,Very Good,H,VS2,0.5989698307579103,57.0,8.528
2.56,Ideal,J,SI1,0.6140651801029159,58.0,9.784
1.29,Premium,F,VS1,0.6094420600858369,58.0,9.244
0.61,Very Good,G,VVS2,0.6232813932172319,55.0,7.784
0.57,Premium,H,VVS1,0.6163873370577282,58.0,7.683
1.24,Premium,F,SI2,0.6222547584187409,58.0,8.655
0.35,Ideal,G,VVS2,0.6096491228070174,57.0,6.931
1.71,Premium,J,SI1,0.6170906718851925,59.0,9.07
1.16,Premium,H,SI1,0.6283582089552239,57.0,8.649
0.56,Good,E,VS1,0.5975723622782446,61.0,7.576
0.3,Premium,H,VVS1,0.6175115207373273,58.0,6.778
1.02,Ideal,E,SI2,0.6062931696085955,57.0,8.458
0.53,Good,E,VS2,0.64,55.0,7.382
0.34,Ideal,D,VS2,0.6099447513812154,56.0,6.874
0.86,Premium,H,SI1,0.627287853577371,59.0,7.955
0.9,Very Good,G,VVS2,0.597921662669864,60.0,8.537
0.9,Ideal,I,VS1,0.6155088852988692,56.0,8.21
1.01,Good,E,SI1,0.6398739164696611,56.0,8.639
0.3,Premium,G,VVS1,0.6277712952158693,58.0,6.921
1.54,Premium,I,VS1,0.6158001350438893,58.0,9.245
0.53,Very Good,H,VS1,0.6336248785228377,56.0,7.382
0.61,Premium,H,SI1,0.5949367088607596,62.0,7.231
0.31,Ideal,D,IF,0.6106696935300795,56.0,7.132
1.62,Premium,F,SI1,0.6262491672218521,58.0,9.486
0.5,Very Good,F,SI2,0.6290322580645161,63.0,7.026
1.07,Premium,H,SI1,0.6067924528301886,60.0,8.469
1.17,Premium,F,SI2,0.5994152046783625,59.0,8.317
0.33,Ideal,G,VS2,0.6129753914988814,57.0,6.394
0.3,Ideal,D,VS2,0.6241299303944314,55.0,6.423
1.23,Ideal,D,VVS1,0.62436177972283,57.0,9.696
0.39,Very Good,G,SI1,0.6166842661034847,57.0,6.528
1.03,Premium,D,SI1,0.6046511627906977,61.0,8.596
0.83,Good,J,SI1,0.6375838926174496,58.0,7.745
0.54,Premium,F,VS1,0.6179018286814244,59.0,7.408
0.7,Fair,G,VS1,0.6516245487364621,57.0,7.736
1.01,Premium,H,SI1,0.5948012232415903,59.0,8.47
0.52,Ideal,G,SI1,0.6116970278044104,55.0,7.424
1.61,Ideal,G,SI1,0.6122448979591837,55.0,9.323
1.53,Ideal,G,VS1,0.6056149732620321,54.0,9.542
0.92,Very Good,F,SI1,0.6379170056956875,56.0,8.274
0.8,Very Good,H,VS2,0.6337308347529813,60.0,7.936
0.41,Ideal,H,VVS1,0.6049382716049383,55.0,6.878
0.67,Good,F,VS1,0.5977011494252873,60.3,7.816
0.34,Fair,F,VS2,0.6472564389697649,55.0,6.704
0.59,Very Good,G,VS2,0.6112650046168052,57.0,7.417
0.52,Ideal,H,VS2,0.6158301158301158,55.0,7.225
0.44,Ideal,H,SI2,0.6232179226069247,54.0,6.483
0.5,Good,E,SI2,0.631578947368421,61.0,6.908
1.51,Premium,G,SI2,0.6243169398907104,57.0,8.948
2.42,Premium,J,SI2,0.5851726089417091,59.0,9.693
0.23,Very Good,D,VVS1,0.6253164556962025,58.0,6.273
1.04,Premium,H,SI1,0.5995423340961099,58.0,8.269
0.54,Ideal,D,SI1,0.6238003838771592,57.0,7.416
1.52,Very Good,D,SI1,0.6201760324983074,58.0,9.358
0.5,Good,E,SI1,0.6360917248255233,56.0,7.08
0.33,Very Good,I,SI1,0.6281179138321995,58.0,6.098
1.5,Very Good,D,SI1,0.6269896193771627,59.0,9.345
0.91,Ideal,J,VS1,0.6068855084067254,57.0,8.1
1.7,Ideal,H,SI2,0.6287978863936591,57.0,8.944
1.22,Ideal,G,SI2,0.6227106227106228,57.0,8.575
0.32,Premium,D,VS2,0.6027088036117382,60.0,6.631
0.7,Very Good,E,VS2,0.6022433132010354,57.0,7.861
0.62,Very Good,H,VS2,0.6165137614678898,63.0,7.444
1.01,Good,E,I1,0.6148919135308246,65.0,8.156
0.57,Very Good,E,VS2,0.6299810246679317,59.0,7.411
0.38,Premium,F,SI1,0.6268980477223428,58.0,6.8
0.91,Premium,I,VS1,0.594896331738437,62.0,8.194
1.46,Ideal,E,SI2,0.6231086657496562,55.0,9.038
1.51,Very Good,D,VS1,0.628099173553719,57.0,9.649
1.22,Ideal,F,VS2,0.6073752711496746,57.0,9.166
0.3,Premium,I,VS1,0.6169965075669382,58.0,6.159
0.39,Ideal,I,VS2,0.6150583244962884,55.0,6.479
0.9,Good,G,VS1,0.639141205615194,57.0,8.348
1.5,Ideal,I,VS1,0.6196610169491525,53.0,9.171
1.26,Ideal,G,VS2,0.608819345661451,55.0,9.148
0.54,Very Good,F,SI1,0.6121673003802282,55.0,7.205
1.59,Ideal,J,VS1,0.6208277703604806,55.0,9.097
0.31,Ideal,F,VS2,0.6155606407322656,56.0,6.619
1.0,Ideal,G,VVS2,0.6281249999999999,57.0,8.985
0.81,Ideal,D,SI1,0.6193656093489148,57.0,8.118
0.55,Ideal,G,VS1,0.6086956521739132,55.0,7.518
1.01,Very Good,F,SI1,0.6194552529182878,58.0,8.591
2.02,Very Good,J,SI2,0.6237623762376238,55.0,9.372
1.07,Premium,G,SI2,0.620583717357911,59.0,8.43
0.54,Premium,G,SI1,0.6171648987463838,59.0,7.236
1.05,Very Good,G,SI1,0.5972850678733032,58.0,8.521
0.78,Premium,D,SI1,0.6085498742665549,55.0,8.054
0.9,Ideal,D,SI2,0.6225806451612903,57.0,8.261
1.11,Premium,I,SI2,0.6153846153846153,58.0,8.324
0.41,Premium,D,VVS1,0.6223628691983123,58.0,7.207
0.31,Premium,J,VS1,0.6071019473081328,60.0,6.011
0.53,Very Good,G,VS1,0.6089438629876309,56.0,7.4
2.01,Premium,I,VS2,0.6096654275092936,61.0,9.728
0.9,Premium,G,VS2,0.6168831168831168,57.0,8.442
1.2,Ideal,G,SI1,0.6175386882829772,59.0,8.819
0.51,Ideal,D,VS2,0.6223091976516635,58.0,7.425
0.52,Good,E,SI1,0.6368062317429406,54.0,7.236
0.52,Premium,G,VS1,0.6239067055393587,59.0,7.504
1.51,Premium,G,VS2,0.5810721376571807,61.0,9.371
0.7,Ideal,D,VVS2,0.6205083260297984,53.4,8.382
1.61,Ideal,G,SI1,0.6244162775183455,55.0,9.381
0.56,Premium,D,SI1,0.6096866096866096,60.0,7.381
1.27,Premium,J,VS2,0.628242074927954,58.0,8.297
0.42,Premium,D,SI1,0.6185997910135841,59.0,6.697
1.69,Premium,F,SI2,0.6241787122207622,58.0,9.135
0.5,Ideal,H,VS1,0.6054158607350096,57.0,7.279
0.56,Ideal,H,VS2,0.6247619047619047,56.0,7.431
1.54,Premium,G,SI1,0.6103983794733289,59.0,9.396
0.3,Ideal,G,VVS2,0.606896551724138,58.0,6.485
1.13,Very Good,J,SI1,0.6283987915407856,57.7,8.387
1.52,Ideal,H,VVS2,0.6279069767441859,56.0,9.454
0.32,Good,D,SI1,0.6331428571428571,57.0,6.378
1.09,Ideal,G,VS2,0.6229260935143287,55.0,8.982
0.51,Ideal,G,SI2,0.6055930568948891,57.0,6.88
0.71,Good,D,VS2,0.6358078602620088,54.0,8.364
0.71,Ideal,G,VS1,0.616593886462882,57.0,8.141
0.72,Very Good,J,VVS1,0.6137750653879687,61.0,7.646
1.01,Fair,F,VS2,0.6510500807754444,59.0,8.663
0.33,Ideal,E,VS2,0.6196868008948545,56.0,6.583
1.1,Very Good,H,SI1,0.6303680981595093,57.0,8.453
1.23,Ideal,H,I1,0.6177325581395349,56.0,8.3
0.23,Very Good,E,VVS1,0.6334610472541506,57.0,6.184
2.01,Ideal,H,VS2,0.63,55.0,9.642
1.06,Very Good,H,SI2,0.6242331288343559,54.0,8.415
1.09,Ideal,G,VVS1,0.6097378277153559,54.0,9.136
0.52,Very Good,D,VS2,0.5998089780324738,57.0,7.417
0.7,Very Good,F,SI2,0.6069565217391305,58.0,7.694
1.14,Ideal,H,SI1,0.6146993318485523,55.0,8.865
0.32,Ideal,E,VS2,0.6285714285714286,56.0,6.802
1.01,Ideal,E,SI2,0.6107692307692308,57.0,8.466
2.06,Premium,G,SI2,0.5983009708737863,61.0,9.677
1.01,Premium,F,SI1,0.622848200312989,59.0,8.511
0.34,Premium,I,SI1,0.6019845644983461,59.0,6.353
0.28,Good,J,VVS2,0.5837209302325581,60.0,5.927
0.26,Premium,E,VVS1,0.6181818181818182,58.0,6.645
0.59,Very Good,G,VS2,0.6278195488721804,56.0,7.35
0.9,Good,J,VS2,0.579321231254933,63.0,8.138
1.01,Very Good,I,SI1,0.62015503875969,58.0,8.251
0.41,Very Good,F,VS1,0.6292372881355932,57.0,6.79
2.04,Premium,G,SI2,0.6180469715698393,56.0,9.707
0.32,Premium,D,SI1,0.6038159371492705,58.0,6.628
0.9,Premium,G,VS2,0.6196269261962692,60.0,8.328
1.1,Premium,H,SI1,0.6065573770491803,59.0,8.608
1.5,Fair,H,VVS2,0.6582984658298465,57.0,8.919
0.59,Good,F,VS2,0.6354264292408622,55.0,7.361
0.91,Ideal,G,SI1,0.6210780370072405,57.0,8.352
2.08,Ideal,J,SI1,0.6157605375687233,58.0,9.476
1.09,Ideal,F,SI1,0.6245239908606245,57.0,8.617
0.34,Ideal,F,VVS1,0.6136865342163356,55.0,6.823
1.2,Very Good,D,SI1,0.62555720653789,59.0,8.976
1.35,Good,I,VS2,0.5911949685534592,65.0,8.632
1.23,Ideal,E,SI2,0.6116295764536971,55.0,8.746
0.54,Ideal,G,VVS2,0.6183206106870229,56.0,7.645
0.34,Premium,G,VS2,0.6031042128603105,58.0,6.64
0.3,Premium,G,VVS2,0.6283704572098475,60.0,6.778
0.32,Very Good,H,VS1,0.629757785467128,57.0,6.33
1.52,Premium,G,VS2,0.6195652173913043,58.0,9.518
0.23,Very Good,E,VVS2,0.6240409207161125,59.0,6.273
0.3,Ideal,G,VS1,0.6148491879350347,56.0,6.654
0.3,Ideal,G,VVS1,0.6200466200466203,58.0,6.639
0.32,Ideal,E,VS2,0.620137299771167,55.0,6.802
0.71,Ideal,F,VVS2,0.6223776223776223,56.0,8.335
0.43,Premium,G,VS2,0.6231884057971014,58.0,7.015
1.24,Very Good,G,SI2,0.6334310850439883,57.0,8.403
1.01,Good,F,SI1,0.6375892149088025,59.0,8.515
0.32,Ideal,G,IF,0.6200676437429538,54.0,6.822
0.44,Ideal,J,VVS2,0.6210418794688458,55.0,6.588
0.58,Ideal,H,SI1,0.6218487394957983,57.0,7.135
0.91,Very Good,E,SI1,0.6230831315577078,59.0,8.5
0.26,Premium,E,VVS1,0.6090133982947624,59.0,6.702
0.81,Ideal,E,SI1,0.6231155778894472,57.0,8.133
1.51,Good,F,VS2,0.6404494382022471,59.0,9.082
0.82,Ideal,F,VS2,0.6152570480928691,57.0,8.242
1.42,Fair,G,VS2,0.595598349381018,66.0,8.884
0.57,Ideal,H,VS2,0.6020503261882572,59.0,7.361
0.7,Fair,H,SI1,0.6552962298025135,57.0,7.531
1.11,Ideal,H,SI1,0.6161919040479761,56.0,8.586
1.07,Ideal,G,VS2,0.616793893129771,55.0,8.933
0.58,Very Good,H,SI1,0.6328638497652583,56.0,7.194
0.91,Premium,G,VS1,0.6086956521739131,54.0,8.414
1.22,Good,J,SI1,0.6375092661230541,57.0,8.436
0.32,Ideal,D,VS2,0.6047032474804032,56.0,6.631
0.5,Very Good,E,SI1,0.6147783251231528,62.0,7.182
0.31,Ideal,G,VVS1,0.6280417149478564,57.0,6.884
0.31,Ideal,D,SI1,0.6244239631336406,53.0,6.596
0.39,Ideal,F,VS1,0.6231263383297645,57.0,6.931
0.73,Very Good,D,SI2,0.6029035012809564,60.0,7.772
0.54,Ideal,E,VS2,0.6183206106870229,55.0,7.429
0.3,Ideal,F,VS2,0.6071842410196988,57.0,6.405
0.31,Ideal,D,VS2,0.6192660550458717,56.0,6.848
0.71,Ideal,E,VS1,0.6229221347331584,56.0,8.116
0.72,Very Good,J,VS1,0.626865671641791,58.0,7.595
0.62,Very Good,H,VS2,0.6180492251595261,57.0,7.458
0.27,Ideal,F,VS2,0.602836879432624,56.0,6.153
0.71,Very Good,F,VS2,0.6331569664902998,57.0,8.054
0.39,Ideal,J,VS2,0.6181818181818182,55.9,6.373
1.11,Very Good,E,VS1,0.6157337367624812,57.0,9.088
0.24,Ideal,G,VS1,0.6176836861768369,54.0,6.194
0.41,Very Good,H,VVS2,0.6222222222222222,58.0,6.801
0.36,Ideal,H,VVS1,0.6234906695938529,56.0,6.959
0.96,Premium,G,SI2,0.6274193548387097,60.0,8.076
0.63,Good,F,VS1,0.6156648451730419,60.7,7.691
0.39,Good,F,VS2,0.6434782608695653,55.0,6.524
0.78,Very Good,G,SI2,0.6375321336760926,55.9,7.784
1.7,Premium,G,VS2,0.6143790849673203,58.0,9.448
0.43,Ideal,D,VS1,0.615859938208033,56.0,7.142
0.4,Premium,G,VS2,0.6189473684210526,58.0,6.624
0.41,Very Good,F,VS2,0.6264550264550265,57.0,6.76
1.26,Ideal,H,SI1,0.6080114449213162,57.0,8.909
1.12,Ideal,G,VS1,0.6218236173393125,56.0,8.965
2.04,Premium,H,SI1,0.605911330049261,61.0,9.43
1.03,Ideal,G,VS2,0.6065699006875478,57.0,8.824
0.71,Premium,E,VS2,0.6243386243386243,60.0,7.859
1.21,Very Good,H,SI1,0.6314221891288161,60.0,8.678
0.52,Ideal,F,VS1,0.6147934678194045,56.0,7.668
0.78,Very Good,E,SI1,0.6337308347529813,56.0,7.85
0.41,Ideal,G,VVS1,0.618448637316562,55.0,7.115
0.51,Very Good,F,VS1,0.6137254901960785,60.0,7.38
0.4,Premium,E,SI1,0.6170212765957448,60.0,6.782
1.25,Premium,H,VS2,0.6037463976945247,59.0,8.888
0.4,Ideal,H,SI2,0.6218487394957983,55.0,6.292
1.1,Premium,H,VS2,0.6123973114264376,58.0,8.666
1.01,Ideal,E,SI1,0.6180124223602484,57.0,8.568
0.4,Very Good,F,IF,0.6105263157894737,57.0,7.104
0.9,Ideal,I,VS1,0.6178600160901045,56.0,8.223
1.68,Ideal,E,SI2,0.6042608134280181,55.0,9.374
0.7,Very Good,J,SI1,0.6024518388791593,61.0,7.505
0.34,Good,H,VS2,0.636568848758465,57.0,6.535
0.42,Very Good,E,VVS2,0.5987780040733197,56.0,7.062
0.9,Ideal,G,VS1,0.6238830219333875,57.0,8.533
1.1,Very Good,I,VS2,0.6177138531415594,58.0,8.617
0.33,Good,D,SI2,0.6333711691259933,53.0,6.198
0.35,Ideal,D,SI1,0.6233480176211456,55.0,6.468
0.51,Ideal,H,SI1,0.6102021174205967,57.0,7.211
1.01,Very Good,G,SI2,0.6302454473475851,58.0,8.286
0.3,Good,F,SI2,0.6334106728538282,55.0,5.976
0.43,Ideal,I,SI1,0.6220391349124613,54.0,6.507
0.53,Ideal,D,VS2,0.6222222222222222,56.0,7.501
1.28,Good,H,SI2,0.6379562043795621,56.0,8.521
0.41,Premium,F,VVS2,0.6014568158168575,59.0,7.083
0.46,Ideal,I,VS2,0.6229838709677419,54.7,6.795
0.59,Ideal,E,VS2,0.6148148148148147,56.0,7.541
0.3,Ideal,F,VVS1,0.6236811254396248,57.0,6.672
1.21,Premium,H,VS2,0.5875625446747678,59.0,8.811
1.01,Very Good,D,SI1,0.60741885625966,58.0,8.598
1.19,Ideal,D,VS1,0.6112326768781912,57.0,9.218
1.61,Ideal,H,VS2,0.6136514247846255,57.0,9.31
0.65,Ideal,H,VS1,0.6182795698924731,55.0,7.653
0.91,Very Good,E,VS2,0.610576923076923,58.0,8.546
0.6,Premium,E,SI1,0.6,57.0,7.437
0.42,Very Good,F,VVS2,0.6163391933815926,59.0,7.031
0.7,Good,H,VVS2,0.63668430335097,54.0,7.815
0.3,Premium,E,VS2,0.592255125284738,59.0,6.489
0.83,Premium,J,SI2,0.5910204081632653,60.0,7.715
1.22,Premium,H,SI1,0.6204863669859985,58.0,8.798
1.02,Premium,G,IF,0.6184926184926185,59.0,9.065
0.9,Premium,H,SI2,0.5833992094861661,60.0,8.123
1.02,Premium,F,SI1,0.6254886630179829,56.0,8.494
1.11,Ideal,G,SI2,0.6176911544227887,57.0,8.575
1.02,Good,D,SI1,0.609831029185868,63.0,8.56
0.71,Premium,D,VVS2,0.6003401360544217,58.0,8.194
0.3,Ideal,D,VS2,0.6279069767441862,57.0,6.815
1.0,Premium,F,SI1,0.6234375,59.0,8.56
0.65,Premium,G,SI1,0.5994694960212201,59.0,7.445
0.25,Premium,F,IF,0.6112469437652812,58.0,6.607
0.91,Very Good,J,VS1,0.6209677419354839,55.0,8.207
0.32,Premium,H,VS1,0.6130884041331802,60.0,6.33
0.4,Premium,D,SI1,0.6111696522655427,58.0,6.649
0.33,Ideal,G,SI2,0.6185101580135441,56.0,6.323
0.41,Ideal,E,VVS2,0.620253164556962,56.0,7.079
0.44,Ideal,E,VVS2,0.6189989785495403,56.0,7.15
0.61,Fair,J,VS2,0.5823686553873553,56.0,7.068
0.72,Ideal,I,VS1,0.6056945642795513,57.0,7.84
1.57,Ideal,I,SI1,0.6204576043068641,59.0,9.115
1.0,Premium,J,VS1,0.6279434850863423,57.0,8.329
0.5,Premium,G,SI2,0.6248756218905472,57.0,6.908
0.3,Premium,H,VS1,0.6297169811320754,59.0,6.515
1.13,Premium,F,IF,0.5979381443298969,60.0,9.451
1.5,Ideal,I,I1,0.617687074829932,57.0,8.596
0.61,Very Good,F,VS2,0.6262814538676608,60.0,7.498
0.31,Premium,H,IF,0.6100917431192662,58.0,6.953
0.81,Good,D,SI2,0.6389830508474575,55.0,7.865
1.02,Very Good,G,VVS2,0.6269592476489028,58.0,9.169
0.5,Very Good,D,VS1,0.6196078431372549,56.0,7.467
0.7,Premium,F,SI1,0.6174142480211081,61.0,7.761
1.98,Premium,I,VS1,0.6248431618569636,58.0,9.691
1.2,Very Good,G,SI1,0.6281481481481482,60.0,8.784
1.24,Ideal,I,SI2,0.6192893401015228,57.0,8.56
1.6,Ideal,H,SI2,0.6211512717536813,56.0,9.153
0.38,Ideal,D,VS1,0.6203208556149732,53.5,6.891
1.56,Premium,F,SI1,0.6066666666666667,59.0,9.384
0.35,Ideal,J,VS1,0.6148796498905907,56.0,6.17
0.53,Ideal,E,VS2,0.6211538461538462,54.6,7.432
0.33,Very Good,E,IF,0.6184649610678532,55.0,6.864
0.42,Ideal,F,VS2,0.6201873048907388,55.0,6.771
0.3,Ideal,G,VVS1,0.6166281755196305,55.0,6.671
0.3,Ideal,F,IF,0.621559633027523,53.0,6.787
0.32,Ideal,F,VS2,0.6187214611872146,56.0,6.469
0.42,Ideal,J,VS1,0.6136363636363636,55.0,6.498
1.0,Fair,F,VS1,0.6532905296950241,59.0,8.764
1.27,Ideal,F,VVS2,0.61,57.0,9.534
0.93,Premium,F,VS2,0.6214057507987221,59.0,8.509
1.01,Very Good,G,VVS2,0.608359133126935,59.0,8.968
1.13,Premium,H,SI1,0.6255639097744361,60.0,8.356
1.05,Ideal,G,VVS2,0.6251920122887865,55.0,9.065
1.23,Premium,H,VS2,0.5947480482611782,59.0,8.913
0.39,Good,F,SI1,0.6356756756756756,58.0,6.825
0.31,Very Good,D,SI1,0.6304849884526559,55.0,6.347
0.32,Ideal,H,SI2,0.6094808126410836,56.0,6.073
0.81,Ideal,H,SI2,0.6300675675675675,57.0,7.746
0.5,Good,D,SI1,0.63573543928924,58.0,7.27
0.7,Very Good,I,VS1,0.6235606731620904,58.0,7.586
0.4,Ideal,H,VVS2,0.6228813559322033,57.0,7.026
0.79,Very Good,H,SI1,0.6343537414965985,57.0,7.882
0.56,Premium,E,VS2,0.6182846371347785,59.0,7.506
1.01,Very Good,D,SI2,0.6009316770186336,60.0,8.453
0.4,Good,D,SI2,0.630901287553648,56.0,6.433
0.7,Fair,H,SI1,0.6600181323662737,56.0,7.518
1.7,Fair,D,I1,0.6473364801078894,56.0,8.634
0.32,Ideal,D,SI1,0.592920353982301,55.0,6.628
1.51,Premium,F,SI2,0.6265389876880985,58.0,8.763
0.97,Ideal,D,SI1,0.6283891547049442,56.0,8.523
0.54,Premium,E,VS2,0.6001881467544685,58.0,7.444
0.21,Premium,E,VS2,0.5959079283887468,56.0,5.956
1.54,Ideal,G,SI1,0.6154882154882154,55.0,9.335
0.26,Very Good,E,VVS1,0.628992628992629,58.0,6.395
0.55,Premium,F,SI1,0.6022514071294559,58.0,7.251
1.03,Very Good,H,SI2,0.6282151208106002,59.0,8.362
0.34,Premium,I,VVS1,0.6053215077605322,59.0,6.439
0.57,Ideal,G,VVS2,0.619452313503305,56.0,7.672
1.02,Ideal,H,SI1,0.6175329712955779,57.0,8.425
0.6,Ideal,D,SI1,0.6217712177121771,56.0,7.599
1.1,Ideal,H,VS1,0.616892911010558,56.0,8.799
0.33,Ideal,E,VVS2,0.6100558659217877,57.0,6.687
0.48,Ideal,H,VS2,0.6223984142715561,54.0,6.933
1.35,Premium,H,VS2,0.6151685393258427,58.0,8.995
0.33,Very Good,H,VS1,0.6285714285714286,59.0,6.361
1.67,Premium,H,SI1,0.594455190199871,61.0,9.328
0.56,Ideal,G,VVS2,0.6119402985074627,55.0,7.59
1.12,Very Good,G,SI1,0.5954310980103169,62.0,8.535
1.5,Premium,H,SI1,0.6095890410958904,60.0,9.192
1.2,Very Good,F,VVS2,0.629080118694362,59.0,9.296
0.25,Ideal,G,VVS2,0.6188118811881188,57.0,6.263
0.4,Very Good,F,VVS2,0.6052356020942408,57.0,6.92
1.01,Premium,G,VS2,0.590288315629742,61.0,8.69
0.53,Ideal,D,VS2,0.6104265402843602,56.0,7.414
0.9,Premium,G,VS2,0.6165048543689321,59.0,8.359
0.57,Ideal,F,VVS1,0.6191369606003752,54.8,7.757
1.0,Good,H,SI2,0.6376582278481012,58.0,8.168
1.1,Ideal,F,SI1,0.6136534133533383,55.0,8.724
0.7,Very Good,E,SI1,0.6027633851468049,60.0,7.746
0.7,Ideal,J,SI2,0.61646234676007,57.0,7.624
0.31,Premium,H,SI1,0.6229885057471265,55.0,6.351
1.33,Premium,F,SI2,0.5986013986013986,58.0,8.805
0.3,Very Good,J,VS1,0.6336866902237926,57.0,6.227
0.41,Ideal,H,IF,0.6210526315789474,56.0,7.125
0.33,Very Good,G,VS2,0.6214689265536723,56.0,6.361
1.0,Very Good,F,VS1,0.637223974763407,57.0,8.902
0.76,Premium,E,SI1,0.6105442176870748,58.0,7.971
0.56,Ideal,E,SI1,0.6165413533834586,55.0,7.408
1.05,Ideal,G,VS1,0.6126814362108479,57.0,8.876
1.02,Very Good,F,SI2,0.6032233307751342,59.0,8.353
0.34,Ideal,H,VVS2,0.6140155728587319,56.0,6.748
1.01,Good,F,SI2,0.6366508688783571,59.0,8.353
0.53,Ideal,E,VS2,0.6184971098265897,56.0,7.424
0.72,Good,F,VS1,0.6073298429319371,60.0,7.936
0.36,Ideal,E,VS2,0.6170678336980305,57.0,6.778
1.01,Good,E,SI1,0.644852354349561,56.0,8.426
1.54,Very Good,I,VS1,0.6112237998647735,63.0,9.245
1.2,Very Good,G,VS2,0.6244411326378541,59.0,8.892
0.31,Premium,G,VS2,0.6238532110091745,59.0,6.299
